name,address,domain,website,phone_number,whatsapp_link,category,location,reviews_count,reviews_average,latitude,longitude,status
Schneider Imóveis,"R. Conselheiro Laurindo, 825 - conj 304 - Centro, Curitiba - PR, 80060-100",schneiderimoveis.com.br,https://www.schneiderimoveis.com.br,(41) 3322-7975,https://wa.me/554133227975,Imobiliária,"Centro, Curitiba",48,2.7,-25.4192954,-49.304583,1
Compre Alugue Imóveis,"R. Mal. Deodoro, 630 - 22º Andar - Centro, Curitiba - PR, 80010-010",comprealugueimoveis.com.br,https://www.comprealugueimoveis.com.br,(41) 3016-8888,https://wa.me/554130168888,Imobiliária,"Centro, Curitiba",43,4.4,-25.4192954,-49.304583,1
ALLSTAYS,"R. Riachuelo, 110 - Centro, Curitiba - PR, 80020-250",allstays.com.br,https://www.allstays.com.br,(41) 98712-2345,https://wa.me/5541987122345,Imobiliária,"Centro, Curitiba",48,4.2,-25.4192954,-49.304583,1
Realls Imóveis Curitiba Compra Venda e Aluguel,"Av. Mal. Floriano Peixoto, 228 - Sala 1407 - Centro, Curitiba - PR, 80010-130",realls.com.br,https://www.realls.com.br,(41) 99506-9900,https://wa.me/5541995069900,Imobiliária,"Centro, Curitiba",4,5.0,-25.4192954,-49.304583,1
Cabral Imóveis,"Anchieta Business - R. Padre Anchieta, 2348 - Sala 803 e 804 - Bigorrilho, Curitiba - PR, 80730-001",cabral.imb.br,https://www.cabral.imb.br,(41) 99808-0022,https://wa.me/5541998080022,Imobiliária,"Centro, Curitiba",171,4.4,-25.4337141,-49.3378988,1
Light Imóveis - Assessoria imobiliária em Curitiba,"Av. Visc. de Guarapuava, 2764 - Centro, Curitiba - PR, 80010-100",lightimoveis.com.br,https://www.lightimoveis.com.br,(41) 99697-0067,https://wa.me/5541996970067,Imobiliária,"Centro, Curitiba",,,-25.4362188,-49.3046285,1
Akira Imóveis,"Rua 24 de Maio, 262 - 10º Andar - Centro, Curitiba - PR, 80230-080",,,(41) 3077-1379,https://wa.me/554130771379,Imobiliária,"Centro, Curitiba",8,5.0,-25.4362188,-49.3046285,1
Imobiliária Ramiro Sobrado,"R. Comendador Araújo, 499 - 10º andar, salas 1017/1018 - Batel, Curitiba - PR, 80420-000",ramirosobrado.com.br,https://www.ramirosobrado.com.br,(41) 99523-0325,https://wa.me/5541995230325,Imobiliária,"Centro, Curitiba",22,5.0,-25.4362188,-49.3046285,1
Pratique,"R. Dr. Pedrosa, 140 - Loja C - Centro, Curitiba - PR, 80420-120",,,(41) 3079-8970,https://wa.me/554130798970,Imobiliária,"Centro, Curitiba",21,4.2,-25.4362188,-49.3046285,1
Casbem Inteligência Imobiliária,"Alameda Dr. Carlos de Carvalho, 417 - sala 2801 Centro, Curitiba - PR, 80410-180 - Centro, Curitiba - PR, 80410-180",casbem.com.br,https://www.casbem.com.br,(41) 99916-0600,https://wa.me/5541999160600,Imobiliária,"Centro, Curitiba",18,4.9,-25.4362188,-49.3046285,1
One Assessoria Imobiliária - ONEBROKERS,"Rua 24 de Maio, 262 - Sala 1001 - Centro, Curitiba - PR, 80230-080",oneimob.com.br,https://www.oneimob.com.br,(41) 98875-9377,https://wa.me/5541988759377,Imobiliária,"Centro, Curitiba",30,4.7,-25.4362188,-49.3046285,1
Imóveis de Primeira - Imobiliária em Curitiba - Imóveis de Alto Padrão,"R. Padre Anchieta, 2348 - 13º Andar - Bigorrilho, Curitiba - PR, 80730-000",imoveisdeprimeira.com.br,https://www.imoveisdeprimeira.com.br,(41) 3068-5353,https://wa.me/554130685353,Imobiliária,"Centro, Curitiba",186,4.3,-25.4337142,-49.3378989,1
L2 Imóveis,"R. Pres. Faria, 421 - Centro, Curitiba - PR, 80020-290",l2imoveis.com.br,https://www.l2imoveis.com.br,(41) 98866-1053,https://wa.me/5541988661053,Imobiliária,"Centro, Curitiba",7,4.4,-25.4268495,-49.3048678,1
SPRADA IMÓVEIS.,"Rua Emiliano Perneta, 390 - Centro, Curitiba - PR, 82590-300",spradaimoveis.com.br,https://www.spradaimoveis.com.br,(41) 99568-7383,https://wa.me/5541995687383,Imobiliária,"Centro, Curitiba",11,4.9,-25.4268495,-49.3048678,1
Elo Imobiliário Ltda,"R. Francisco Torres, 545 - Centro, Curitiba - PR, 80060-130",,,(41) 3264-1545,https://wa.me/554132641545,Imobiliária,"Centro, Curitiba",5,4.8,-25.4268495,-49.3048678,1
Vivare Imóveis - Imobiliária em Curitiba - Vivare Curitiba,"Av. Presidente Affonso Camargo, 2467 - Loja 02 - Cristo Rei, Curitiba - PR, 80050-370",vivareimoveis.com.br,https://www.vivareimoveis.com.br,(41) 3030-3027,https://wa.me/554130303027,Imobiliária,"Centro, Curitiba",130,4.5,-25.4268495,-49.3048678,1
Bueno Imóveis Ltda,"Condomínio Edifício Anibal - R. Cruz Machado, 115 - Centro, Curitiba - PR, 80410-170",apbuenoimoveis.com.br,https://www.apbuenoimoveis.com.br,(41) 99975-1684,https://wa.me/5541999751684,Imobiliária,"Centro, Curitiba",14,4.4,-25.4299859,-49.3099238,1
Rentabilize Imóveis - Imobiliária em Curitiba,"Av. Vicente Machado, 219 - Sala 62, 6° Andar - Centro, Curitiba - PR, 80420-010",imoveisrentabilize.com.br,https://www.imoveisrentabilize.com.br,(41) 99518-0073,https://wa.me/5541995180073,Imobiliária,"Centro, Curitiba",1,5.0,-25.4299859,-49.3099238,1
Max Curitiba Imóveis,"R. Padre Anchieta, 2540 - Offices 910-911-912 - Bigorrilho, Curitiba - PR, 80250-080",maxcuritibaimoveis.com.br,https://www.maxcuritibaimoveis.com.br,(41) 99116-3395,https://wa.me/5541991163395,Imobiliária,"Centro, Curitiba",51,4.7,-25.4343207,-49.3396025,1
Propriété Imóveis Ltda,"R. XV de Novembro, 964 - Conjunto 30 - Centro, Curitiba - PR, 80060-000",propriete.com.br,https://www.propriete.com.br,(41) 99677-4463,https://wa.me/5541996774463,Imobiliária,"Centro, Curitiba",24,4.3,-25.4343207,-49.3396025,1
Patrial Imóveis,"R. Josefina Rocha, 22 - Batel, Curitiba - PR, 80440-190",patrialimoveis.com.br,https://www.patrialimoveis.com.br,(41) 3026-1802,https://wa.me/554130261802,Imobiliária,"Batel, Curitiba",283,4.8,-25.4404756,-49.3277376,1
ARYA 1 Imóveis,"Alameda Dr. Carlos de Carvalho, 1341 - Batel, Curitiba - PR, 80730-200",arya1.com.br,https://www.arya1.com.br,(41) 3092-0001,https://wa.me/554130920001,Imobiliária,"Batel, Curitiba",132,4.8,-25.4404756,-49.3277376,1
Ocasião Imóveis Batel,"R. Teixeira Coelho, 290 - Batel, Curitiba - PR, 80420-150",ocasiaoimoveis.com.br,https://www.ocasiaoimoveis.com.br,(41) 3244-2888,https://wa.me/554132442888,Imobiliária,"Batel, Curitiba",11,3.8,-25.4404756,-49.3277376,1
Lopes Inova,"Av. Visc. de Guarapuava, 4628 - Batel, Curitiba - PR, 82240-010",inova.lopes.com.br,https://www.inova.lopes.com.br,(41) 98808-6000,https://wa.me/5541988086000,Imobiliária,"Batel, Curitiba",29,5.0,-25.4404756,-49.3277376,1
Construir Sonhos Negócios Imobiliários,"R. Benjamin Lins, 609 - Batel, Curitiba - PR, 80420-100",construirsonhos.com.br,https://www.construirsonhos.com.br,(41) 3096-3545,https://wa.me/554130963545,Imobiliária,"Batel, Curitiba",75,4.6,-25.4404756,-49.3277376,1
Imobiliária Confronto,"R. Olavo Bilac, 644 - Batel, Curitiba - PR, 80440-040",confronto.com.br,https://www.confronto.com.br,(41) 3016-1514,https://wa.me/554130161514,Imobiliária,"Batel, Curitiba",120,3.8,-25.4404756,-49.3277376,1
Zireh Imóveis,"R. Gonçalves Dias, 313 - Batel, Curitiba - PR, 80240-340",zireh.com.br,https://www.zireh.com.br,(41) 3411-9090,https://wa.me/554134119090,Imobiliária,"Batel, Curitiba",70,5.0,-25.4404756,-49.3277376,1
Imobiliária MSM Imóveis,"R. Francisco Rocha, 198 - Batel, Curitiba - PR, 80730-390",,,(41) 99899-3636,https://wa.me/5541998993636,Imobiliária,"Batel, Curitiba",58,4.9,-25.4404756,-49.3277376,1
Scale Imóveis,"R. Francisco Rocha, 198 - Batel, Curitiba - PR, 80420-130",scaleimoveis.com.br,https://www.scaleimoveis.com.br,(41) 2626-1241,https://wa.me/554126261241,Imobiliária,"Batel, Curitiba",3,4.3,-25.4404756,-49.3277376,1
Imóveis GA,"Alameda Pres. Taunay, 130 - Batel, Curitiba - PR, 80420-180",imoveisga.com.br,https://www.imoveisga.com.br,(41) 99721-6416,https://wa.me/5541997216416,Imobiliária,"Batel, Curitiba",29,5.0,-25.4404756,-49.3277376,1
Apolar Imóveis Seminário Vendas,"R. Teixeira Soares, 30 - Seminário, Curitiba - PR, 80240-440",apolar.com.br,https://www.apolar.com.br,(41) 3270-3700,https://wa.me/554132703700,Imobiliária,"Batel, Curitiba",643,5.0,-25.4404756,-49.3277376,1
Casa Brave Imóveis,"R. Nunes Machado, 68 - Conjunto 704 - Batel, Curitiba - PR, 80250-000",casabrave.com.br,https://www.casabrave.com.br,(41) 99618-1632,https://wa.me/5541996181632,Imobiliária,"Batel, Curitiba",61,5.0,-25.4404756,-49.3277376,1
Construa Assessoria Imobiliária,"Condomínio Triumph Center Batel, R. Francisco Rocha, 62 - Sala 405 - Batel, Curitiba - PR, 80420-130",construa.com.br,https://www.construa.com.br,(41) 3243-3438,https://wa.me/554132433438,Imobiliária,"Batel, Curitiba",27,4.4,-25.4404756,-49.3277376,1
MSI - Madero Soluções Imobiliárias,"Av. Sete de Setembro, 5402 - Sala 81 - Batel, Curitiba - PR, 80240-000",msolucoesimobiliarias.com.br,https://www.msolucoesimobiliarias.com.br,(41) 3045-9797,https://wa.me/554130459797,Imobiliária,"Batel, Curitiba",39,4.7,-25.4404756,-49.3277376,1
Casa Curti Negócios Imobiliários,"Av. Sete de Setembro, 5388 - Conj 903 - Batel, Curitiba - PR, 80240-000",instagram.com,https://www.instagram.com,(41) 99648-9959,https://wa.me/5541996489959,Imobiliária,"Batel, Curitiba",14,5.0,-25.4404756,-49.3277376,1
Causa Assessoria,"R. Des. Costa Carvalho, 455 - Batel, Curitiba - PR, 80440-210",causaimoveis.com.br,https://www.causaimoveis.com.br,(41) 99596-9646,https://wa.me/5541995969646,Imobiliária,"Batel, Curitiba",32,4.9,-25.4404756,-49.3277376,1
Reikdal Imóveis - Corretora imobiliária em Curitiba,"R. Francisco Rocha, 198 - Batel, Curitiba - PR, 80420-130",reikdal.com.br,https://www.reikdal.com.br,(41) 99668-3000,https://wa.me/5541996683000,Imobiliária,"Batel, Curitiba",22,4.8,-25.4404756,-49.3277376,1
YESMYHOME NEGOCIAÇÕES IMOBILIÁRIAS,"Av. Sete de Setembro, 4698 - 21° Andar - Batel, Curitiba - PR, 80240-000",yesmyhome.com.br,https://www.yesmyhome.com.br,(41) 3244-5733,https://wa.me/554132445733,Imobiliária,"Batel, Curitiba",29,4.7,-25.4404756,-49.3277376,1
NEO3 Imóveis,"R. Francisco Rocha, 198 - Batel, Curitiba - PR, 80420-130",neo3imoveis.com.br,https://www.neo3imoveis.com.br,(41) 99169-0140,https://wa.me/5541991690140,Imobiliária,"Batel, Curitiba",13,5.0,-25.4404756,-49.3277376,1
Time Prontos Lopes Gold,"R. Pasteur, 463 - Batel, Curitiba - PR, 80250-104",gold.lopes.com.br,https://www.gold.lopes.com.br,(41) 98743-9446,https://wa.me/5541987439446,Imobiliária,"Batel, Curitiba",52,5.0,-25.4404756,-49.3277376,1
Imobiliária Connes,"R. Carneiro Lobo, 468 - sala 801 - Batel, Curitiba - PR, 80240-240",imobiliariaconnes.com.br,https://www.imobiliariaconnes.com.br,(41) 3024-9958,https://wa.me/554130249958,Imobiliária,"Batel, Curitiba",47,3.7,-25.4404756,-49.3277376,1
Especiale Imóveis,"R. Carneiro Lobo, 468 - 2º andar, sala 204 - Água Verde, Curitiba - PR, 80240-240",especialeimoveis.com.br,https://www.especialeimoveis.com.br,(41) 3024-7675,https://wa.me/554130247675,Imobiliária,"Batel, Curitiba",747,4.5,-25.4404756,-49.3277376,1
D18 Imóveis,"Av. Sete de Setembro, 4682 - 7 andar - Batel, Curitiba - PR, 80240-000",d18.com.br,https://www.d18.com.br,(41) 4103-1800,https://wa.me/554141031800,Imobiliária,"Batel, Curitiba",9,5.0,-25.4404756,-49.3277376,1
Casa Batel,"R. Hermes Fontes, 431 - Batel, Curitiba - PR, 80440-070",,,,,Imobiliária,"Batel, Curitiba",5,4.6,-25.4404756,-49.3277376,1
curitiba,"Av. Sete de Setembro, 4698 - Batel, Curitiba - PR, 82590-300",,,(41) 99806-2070,https://wa.me/5541998062070,Imobiliária,"Batel, Curitiba",3,5.0,-25.4404756,-49.3277376,1
A.Gonçalves Imóveis,"Rua Leôncio Correia, 249 - Água Verde, Curitiba - PR, 80240-320",agoncalves.com.br,https://www.agoncalves.com.br,(41) 3242-6565,https://wa.me/554132426565,Imobiliária,"Batel, Curitiba",172,4.6,-25.4404756,-49.3277376,1
Mira Negócios Imobiliários,"Av. Vicente Machado, 738 - casa 4 - Batel, Curitiba - PR, 80420-011",,,(41) 99732-1666,https://wa.me/5541997321666,Imobiliária,"Batel, Curitiba",13,5.0,-25.4404756,-49.3277376,1
Luck Imóveis Curitiba,"Av. Sete de Setembro, 5388 - Batel, Curitiba - PR, 80240-000",host.promentor.com.br,https://www.host.promentor.com.br,(41) 99188-8586,https://wa.me/5541991888586,Imobiliária,"Batel, Curitiba",11,5.0,-25.4404756,-49.3277376,1
L7 Imóveis,"Av. Sete de Setembro, 6111 - Seminário, Curitiba - PR, 80240-001",imoveisl7.com.br,https://www.imoveisl7.com.br,(41) 3077-7889,https://wa.me/554130777889,Imobiliária,"Batel, Curitiba",90,4.0,-25.4404756,-49.3277376,1
VIP GR Imóveis,"R. Des. Costa Carvalho, 415 - Batel, Curitiba - PR, 80440-210",vipgrimoveis.com.br,https://www.vipgrimoveis.com.br,(41) 99675-7239,https://wa.me/5541996757239,Imobiliária,"Batel, Curitiba",4,5.0,-25.4404756,-49.3277376,1
MKS NEGOCIOS IMOBILIARIOS,"Av. Sete de Setembro, 4476 - Batel, Curitiba - PR, 82540-115",gilbertopadilha200.wixsite.com,https://www.gilbertopadilha200.wixsite.com,(41) 99511-3531,https://wa.me/5541995113531,Imobiliária,"Batel, Curitiba",6,5.0,-25.4404756,-49.3277376,1
YOO IMÓVEIS,"Av. do Batel, 1750 - Loja 05 - Batel, Curitiba - PR, 80420-090",yooimoveis.com.br,https://www.yooimoveis.com.br,(41) 99955-2200,https://wa.me/5541999552200,Imobiliária,"Batel, Curitiba",7,5.0,-25.4404756,-49.3277376,1
Heart Inteligência Imobiliária,"R. Des. Costa Carvalho, 115 - Batel, Curitiba - PR, 80440-210",,,(41) 3026-4242,https://wa.me/554130264242,Imobiliária,"Batel, Curitiba",1,5.0,-25.4404756,-49.3277376,1
Residence Batel - Shortstay,"Av. do Batel, 1162 - Batel, Curitiba - PR, 80420-090",shortstay.com.br,https://www.shortstay.com.br,(41) 3023-6000,https://wa.me/554130236000,Imobiliária,"Batel, Curitiba",4,4.5,-25.4404756,-49.3277376,1
Original Imóveis - Imobiliária Curitiba,"Av. Silva Jardim, 4377 - Seminário, Curitiba - PR, 80240-021",originalimoveis.com.br,https://www.originalimoveis.com.br,(41) 3223-5015,https://wa.me/554132235015,Imobiliária,"Batel, Curitiba",202,3.8,-25.4404756,-49.3277376,1
Sirius Assessoria Imobiliária Ltda,"Av. Sete de Setembro, 4995 - Batel, Curitiba - PR, 80250-205",imobiliariasirius.com.br,https://www.imobiliariasirius.com.br,(41) 99599-0065,https://wa.me/5541995990065,Imobiliária,"Batel, Curitiba",18,5.0,-25.4404756,-49.3277376,1
Nova Soluções Imobiliárias,"Av. do Batel, 1230 - CJ 102 - Batel, Curitiba - PR, 80420-090",novasolucoesimobiliarias.com.br,https://www.novasolucoesimobiliarias.com.br,(41) 98472-4586,https://wa.me/5541984724586,Imobiliária,"Batel, Curitiba",1,5.0,-25.4404756,-49.3277376,1
Clarim Imóveis Curitiba,"Av. do Batel, 1550 - Sala 509 - Batel, Curitiba - PR, 80420-090",clarim.com.br,https://www.clarim.com.br,(41) 99117-9601,https://wa.me/5541991179601,Imobiliária,"Batel, Curitiba",7,5.0,-25.4404756,-49.3277376,1
M8 Negocios Imobiliarios,"Alameda Pres. Taunay, 130 - Batel, Curitiba - PR, 80420-180",,,(41) 99748-6688,https://wa.me/5541997486688,Imobiliária,"Batel, Curitiba",4,4.5,-25.4468668,-49.306733,1
Daniele,"R. Buenos Aires, 444 - Batel, Curitiba - PR, 80250-070",danielesilveira.com.br,https://www.danielesilveira.com.br,(41) 99697-7622,https://wa.me/5541996977622,Imobiliária,"Batel, Curitiba",3,5.0,-25.4468668,-49.306733,1
V6 Imóveis,"Av. Pres. Getúlio Vargas, 3580 - Água Verde, Curitiba - PR, 80240-040",v6imoveis.com.br,https://www.v6imoveis.com.br,(41) 99223-6006,https://wa.me/5541992236006,Imobiliária,"Batel, Curitiba",304,5.0,-25.4468668,-49.306733,1
Prime Reserve Imóveis,"R. Gonçalves Dias, 523 - Batel, Curitiba - PR, 80240-340",primereserveimoveis.com.br,https://www.primereserveimoveis.com.br,(41) 99549-8802,https://wa.me/5541995498802,Imobiliária,"Batel, Curitiba",1,5.0,-25.4529057,-49.3292926,1
Alpha Imóveis -Airbnb,"R. Buenos Aires, 927 - Batel, Curitiba - PR, 80250-072",,,(41) 98842-3110,https://wa.me/5541988423110,Imobiliária,"Batel, Curitiba",1,5.0,-25.4529057,-49.3292926,1
Bellos Imóveis - Imobiliária em Curitiba,"Rua Frederico Cantarelli, 246 - Bigorrilho, Curitiba - PR, 80710-240",bellosimoveis.com.br,https://www.bellosimoveis.com.br,(41) 3019-5254,https://wa.me/554130195254,Imobiliária,"Batel, Curitiba",318,4.5,-25.4529057,-49.3292926,1
DB12 Imóveis,"R. Benjamin Lins, 869 - Batel, Curitiba - PR, 80420-100",,,(41) 4101-3991,https://wa.me/554141013991,Imobiliária,"Batel, Curitiba",3,5.0,-25.4529057,-49.3292926,1
Klir Batel - Gestão Imobiliária,"R. Nunes Machado, 79 - Loja 10 - Batel, Curitiba - PR, 80250-000",klirbatel.com.br,https://www.klirbatel.com.br,(41) 3022-4447,https://wa.me/554130224447,Imobiliária,"Batel, Curitiba",3,5.0,-25.4379933,-49.3109276,1
V6 Imóveis Batel,"R. Gonçalves Dias, 531 - Seminário, Curitiba - PR, 80240-340",v6imoveis.com.br,https://www.v6imoveis.com.br,(41) 98901-1269,https://wa.me/5541989011269,Imobiliária,"Batel, Curitiba",5,5.0,-25.4477305,-49.3319586,1
MRV Engenharia,"Av. Sete de Setembro, 4476 - Batel, Curitiba - PR, 80250-085",mrv.com.br,https://www.mrv.com.br,4004-9000,https://wa.me/5540049000,Imobiliária,"Batel, Curitiba",66,3.5,-25.4477305,-49.3319586,1
San Silva Seu corretor de imoveis em Curitiba Venda de casas em condominios e Apartamentos em lançamentos novos e Ussados,"Av. Pres. Getúlio Vargas, 3580 - 3580 - Água Verde, Curitiba - PR, 80240-040",chavesnamao.com.br,https://www.chavesnamao.com.br,(41) 99970-1403,https://wa.me/5541999701403,Imobiliária,"Batel, Curitiba",9,5.0,-25.4477305,-49.3319586,1
"Aquisição Imóveis Curitiba - Venda de imóveis em Curitiba, Balneário Camboriú, Itapema e Florianópolis","R. Francisco Rocha, 62 - sl 1904 - Batel, Curitiba - PR, 80730-390",aquisicaoimoveiscuritiba.com.br,https://www.aquisicaoimoveiscuritiba.com.br,(41) 99646-3998,https://wa.me/5541996463998,Imobiliária,"Batel, Curitiba",5,3.4,-25.4477305,-49.3319586,1
Arau Imóveis,"Av. Silva Jardim, 2042 - Batel, Curitiba - PR, 80240-020",arauimoveis.com.br,https://www.arauimoveis.com.br,(41) 99132-8657,https://wa.me/5541991328657,Imobiliária,"Batel, Curitiba",24,5.0,-25.4477305,-49.3319586,1
ParaísoGold Loteamentos,"Ed. Work Space Brigadeiro - Rua Emiliano Perneta, 822 - 17 Andar - Batel, Curitiba - PR, 80420-080",paraisogold.com.br,https://www.paraisogold.com.br,(41) 3023-2882,https://wa.me/554130232882,Imobiliária,"Batel, Curitiba",174,3.3,-25.4477305,-49.3319586,1
Alô Imóveis,"R. Marciano Dombeck, 66 - Seminário, Curitiba - PR, 80240-640",aloimoveis.com,https://www.aloimoveis.com,(41) 99243-0613,https://wa.me/5541992430613,Imobiliária,"Batel, Curitiba",497,4.8,-25.4477305,-49.3319586,1
Moro Imóveis Ltda,"Rua Desembargador Motta, 1499 - Batel, Curitiba - PR, 80420-190",moroimoveis.com.br,https://www.moroimoveis.com.br,(41) 3082-9340,https://wa.me/554130829340,Imobiliária,"Batel, Curitiba",6,3.7,-25.4477305,-49.3319586,1
MJ Assessoria Imobiliária LTDA.,"Rua Silveira Peixoto, 1040 3º andar - sala 301/302 - Batel CEP 80, 240-120, Curitiba - PR",,,(41) 99211-1100,https://wa.me/5541992111100,Imobiliária,"Batel, Curitiba",1,5.0,-25.4477305,-49.3319586,1
Mocellin Imóveis,"Av. Sete de Setembro, 4363 - loja 1B - Centro, Curitiba - PR, 80250-205",mocellinimoveis.com.br,https://www.mocellinimoveis.com.br,(41) 3086-1389,https://wa.me/554130861389,Imobiliária,"Batel, Curitiba",7,4.9,-25.4477305,-49.3319586,1
Imobiliária Daniel Araújo,"R. Carneiro Lobo, 570 - Água Verde, Curitiba - PR, 80240-240",danielaraujo.com.br,https://www.danielaraujo.com.br,(41) 99973-7286,https://wa.me/5541999737286,Imobiliária,"Batel, Curitiba",7,4.4,-25.4477305,-49.3319586,1
J. Assad Imóveis,"R. Carneiro Lobo, 468 - 201 - Batel, Curitiba - PR, 80240-240",jassad.com.br,https://www.jassad.com.br,(41) 3018-0126,https://wa.me/554130180126,Imobiliária,"Batel, Curitiba",12,4.1,-25.4477305,-49.3319586,1
Roger That! School,"Avenida Cândido Hartmann 528 Ed. Champagnat Executive Center Sala 93 - Batel - Bigorrilho, Curitiba - PR, 80730-440",rogerthatlab.com,https://www.rogerthatlab.com,(41) 98836-6618,https://wa.me/5541988366618,Imobiliária,"Batel, Curitiba",,,-25.4477305,-49.3319586,1
Global Trade Empreendimentos Imobiliários,"R. Silveira Peixoto, 1040 - Sala 803 - Batel, Curitiba - PR, 80240-120",globaltradepr.com.br,https://www.globaltradepr.com.br,(41) 99604-7357,https://wa.me/5541996047357,Imobiliária,"Batel, Curitiba",14,3.6,-25.4391176,-49.3123206,1
Box66 Imóveis,"Av. Iguaçu, 3380 - Batel, Curitiba - PR, 80240-031",box66imoveis.com.br,https://www.box66imoveis.com.br,(41) 99984-8835,https://wa.me/5541999848835,Imobiliária,"Batel, Curitiba",33,5.0,-25.4507674,-49.3294805,1
MAP Imobiliária,"R. Padre Anchieta, 2370 - Bigorrilho, Curitiba - PR, 80730-000",mapimobiliaria.com.br,https://www.mapimobiliaria.com.br,(41) 3336-0050,https://wa.me/554133360050,Imobiliária,"Batel, Curitiba",291,4.4,-25.4507674,-49.3294805,1
Imoveis Folador,"Av. Visc. de Guarapuava, 4628 - Batel, Curitiba - PR, 80240-010",imoveisfolador.com.br,https://www.imoveisfolador.com.br,(41) 3503-5554,https://wa.me/554135035554,Imobiliária,"Batel, Curitiba",2,5.0,-25.4507674,-49.3294805,1
Cesário Pereira Imóveis de Valor,"R. Gonçalves Dias, 95 - Batel, Curitiba - PR, 80240-340",cesariopereiraimoveis.com.br,https://www.cesariopereiraimoveis.com.br,(41) 3343-1000,https://wa.me/554133431000,Imobiliária,"Batel, Curitiba",25,3.8,-25.4507674,-49.3294805,1
AMPLA IMÓVEIS,"Alameda Dr. Carlos de Carvalho, 590 - Batel, Curitiba - PR, 80430-180",,,(41) 3045-1240,https://wa.me/554130451240,Imobiliária,"Batel, Curitiba",1,5.0,-25.4492352,-49.309109,1
Matiz Imóveis,"R. Cel. Dulcídio, 540 - Conjunto 2 - Batel, Curitiba - PR, 80420-170",matizimoveis.com.br,https://www.matizimoveis.com.br,(41) 99255-3423,https://wa.me/5541992553423,Imobiliária,"Batel, Curitiba",2,5.0,-25.4492352,-49.309109,1
Paulo Rocha Loures Imóveis,"Av. Visc. de Guarapuava, 4628 - Batel, Curitiba - PR, 80240-010",orulo.com.br,https://www.orulo.com.br,(41) 99944-6291,https://wa.me/5541999446291,Imobiliária,"Batel, Curitiba",1,5.0,-25.4492352,-49.309109,1
Cesario Imobiliaria,"R. Gonçalves Dias, 95 - Batel, Curitiba - PR, 80240-340",cesariopereiraimoveis.com.br,https://www.cesariopereiraimoveis.com.br,(41) 3343-1000,https://wa.me/554133431000,Imobiliária,"Batel, Curitiba",1,5.0,-25.4492352,-49.309109,1
Cavet Imóveis,"R. Francisco Rocha, 18 loja 05 - Batel, Curitiba - PR, 80730-390",cavetimoveis.com.br,https://www.cavetimoveis.com.br,(41) 3233-5813,https://wa.me/554132335813,Imobiliária,"Batel, Curitiba",1,5.0,-25.4279514,-49.2860015,1
M Camargo Corretora de Imóveis,"Av. do Batel, 1597 - Batel, Curitiba - PR, 80420-090",,,(41) 3045-5818,https://wa.me/554130455818,Imobiliária,"Batel, Curitiba",5,4.6,-25.4451906,-49.3234827,1
imoveisdeprimeira sul,"R. Francisco Rocha, 198 - salas A1 e A12 - Batel, Curitiba - PR, 80420-130",,,(41) 99599-5762,https://wa.me/5541995995762,Imobiliária,"Batel, Curitiba",,,-25.4451906,-49.3234827,1
Allega Imóveis,"R. Gastão Câmara, 135 - Bigorrilho, Curitiba - PR, 80730-300",allegaimoveis.com,https://www.allegaimoveis.com,(41) 3285-1383,https://wa.me/554132851383,Imobiliária,"Batel, Curitiba",68,4.4,-25.4451906,-49.3234827,1
Roger That! Lab.,"528 Champagnat Executive Center - Av. Cândido Hartmann, Sala 93 - Bigorrilho, Curitiba - PR, 80730-440",rogerthatlab.com,https://www.rogerthatlab.com,(41) 98836-6618,https://wa.me/5541988366618,Imobiliária,"Batel, Curitiba",8,5.0,-25.4451906,-49.3234827,1
Garcia Lopes Assessoria Imobiliária,"R. Belo Horizonte, 166 - Batel, Curitiba - PR, 80240-310",,,(41) 3019-3258,https://wa.me/554130193258,Imobiliária,"Batel, Curitiba",5,4.2,-25.4451906,-49.3234827,1
Imóvel Local,"R. Padre Anchieta, 1958 - Térreo - Bigorrilho, Curitiba - PR, 80730-000",,,(41) 3018-6411,https://wa.me/554130186411,Imobiliária,"Batel, Curitiba",22,4.8,-25.4451906,-49.3234827,1
Fernando Chagas Imóveis,"R. Buenos Aires, 441 - Batel, Curitiba - PR, 80250-070",fernandochagasimoveis.com.br,https://www.fernandochagasimoveis.com.br,(41) 3045-3800,https://wa.me/554130453800,Imobiliária,"Batel, Curitiba",2,4.0,-25.4451906,-49.3234827,1
M.Tissi Imóveis,"R. Francisco Rocha, 198 - Batel, Curitiba - PR, 80730-390",mtissiimoveis.com.br,https://www.mtissiimoveis.com.br,(41) 3040-9794,https://wa.me/554130409794,Imobiliária,"Batel, Curitiba",2,5.0,-25.4451906,-49.3234827,1
Gisele Palmeiro - Cielo Imóveis,"R. Francisco Rocha, 198 - Batel, Curitiba - PR, 80420-130",cieloimoveis.com.br,https://www.cieloimoveis.com.br,(41) 99587-1430,https://wa.me/5541995871430,Imobiliária,"Batel, Curitiba",,,-25.4437664,-49.324242,1
Aptus Imóveis,"R. Silveira Peixoto, 1040 - Batel, Curitiba - PR, 80240-120",aptusimoveis.com.br,https://www.aptusimoveis.com.br,(41) 3027-0028,https://wa.me/554130270028,Imobiliária,"Batel, Curitiba",10,3.2,-25.4437664,-49.324242,1
