name,address,domain,website,phone_number,whatsapp_link,category,location,reviews_count,reviews_average,latitude,longitude,status
Personnalité Assessoria Imobiliária,"Ed. Milano, Av. Sen. Souza Naves, 610 - loja 02 e 03 - Centro, São José dos Pinhais - PR, 83030-620",personnaliteimobiliaria.com.br,https://www.personnaliteimobiliaria.com.br,(41) 3556-1587,https://wa.me/554135561587,Imobiliária,"Centro, São José dos Pinhais",3,4.7,-25.5387052,-49.2412489,1
Vagner Felipe Corretor - V&K Imóveis Ltda.,"R. Voluntários da Pátria, 381 - Sala 09 - Centro, São José dos Pinhais - PR, 83005-020",vagnerfelipecorretor.com.br,https://www.vagnerfelipecorretor.com.br,(41) 99851-6961,https://wa.me/5541998516961,Imobiliária,"Centro, São José dos Pinhais",1,5.0,-25.5387052,-49.2412489,1
Aldrian Matoso Corretor de Imóveis -,"R. Ten. Djalma Dutra, 1140 - Centro, São José dos Pinhais - PR, 83005-360",aldrianmatoso.com.br,https://www.aldrianmatoso.com.br,(41) 99643-9613,https://wa.me/5541996439613,Imobiliária,"Centro, São José dos Pinhais",1,5.0,-25.5387052,-49.2412489,1
ANTENA CONSULTORIA IMOBILIÁRIA - Venda e Locação de Imóveis.,"83065260 - Av. Rui Barbosa, 5288 - Parque da Fonte, São José dos Pinhais - PR, 83065-260",antenaimoveis.com.br,https://www.antenaimoveis.com.br,,,Imobiliária,"Centro, São José dos Pinhais",118,4.8,-25.5387052,-49.2412489,1
Area & Area Assessoria,"R. Mal. Deodoro da Fonseca, 940 - Centro, São José dos Pinhais - PR, 83005-350",areaearea.com.br,https://www.areaearea.com.br,(41) 3035-6868,https://wa.me/554130356868,Imobiliária,"Centro, São José dos Pinhais",2,5.0,-25.542616,-49.2321129,1
IMÓVEIS MAIS VISITADOS,"R. Cel. Quadros, 826 - Cidade Jardim, São José dos Pinhais - PR, 83035-390",,,(41) 3107-8729,https://wa.me/554131078729,Imobiliária,"Centro, São José dos Pinhais",2,3.5,-25.542616,-49.2321129,1
AB Imóveis,"R. Veríssimo Marques, 1036 - Centro, São José dos Pinhais - PR, 83005-410",abimoveis.com,https://www.abimoveis.com,(41) 3283-1692,https://wa.me/554132831692,Imobiliária,"Centro, São José dos Pinhais",7,4.4,-25.542616,-49.2321129,1
Dáviko Imóveis,"R. Barão do Cerro Azul, 1084 - Centro, São José dos Pinhais - PR, 83005-430",daviko.com.br,https://www.daviko.com.br,(41) 99528-8697,https://wa.me/5541995288697,Imobiliária,"Centro, São José dos Pinhais",6,5.0,-25.542616,-49.2321129,1
Taal Imóveis,"R. Joinville, 2830 - sala 4 - São Pedro, São José dos Pinhais - PR, 83020-000",,,(41) 98758-6322,https://wa.me/5541987586322,Imobiliária,"Centro, São José dos Pinhais",1,5.0,-25.542616,-49.2321129,1
Solução Imóveis,"R. Dr. Manoel Ribeiro de Campos, 647 - Centro, São José dos Pinhais - PR, 83005-310",,,(41) 99969-8872,https://wa.me/5541999698872,Imobiliária,"Centro, São José dos Pinhais",1,5.0,-25.542616,-49.2321129,1
Unitas Imóveis,"R. Joinville, 3865 - Sala 04 - São Pedro, São José dos Pinhais - PR, 83020-000",unitasimoveis.com.br,https://www.unitasimoveis.com.br,(41) 4101-0856,https://wa.me/554141010856,Imobiliária,"Centro, São José dos Pinhais",65,5.0,-25.542616,-49.2321129,1
RESIDENCIAL SOL DA TERRA,"R. Dr. Motta Júnior, 1434 - Centro, São José dos Pinhais - PR, 83005-170",sites.google.com,https://www.sites.google.com,(41) 3283-1357,https://wa.me/554132831357,Imobiliária,"Centro, São José dos Pinhais",17,4.2,-25.542616,-49.2321129,1
Thiago Rocha Corretor de Imóveis,"R. Marcelino Nogueira, 497 - Centro, São José dos Pinhais - PR, 83005-370",,,(47) 99858-1121,https://wa.me/5547998581121,Imobiliária,"Centro, São José dos Pinhais",32,4.1,-25.542616,-49.2321129,1
Ampliar Imobiliária,"Rua Dona Izabel A Redentora, 1592 - Centro, São José dos Pinhais - PR, 83005-010",imobiliariaampliar.com.br,https://www.imobiliariaampliar.com.br,(41) 3283-3000,https://wa.me/554132833000,Imobiliária,"Centro, São José dos Pinhais",7,3.3,-25.542616,-49.2321129,1
VCF IMOVEIS,"R. Joaquim Nabuco, 2312 - Cidade Jardim, São José dos Pinhais - PR, 83040-210",grupovcfimoveis.com.br,https://www.grupovcfimoveis.com.br,(41) 98864-1289,https://wa.me/5541988641289,Imobiliária,"Centro, São José dos Pinhais",1,5.0,-25.542616,-49.2321129,1
Fernanda Oliveira - Corretora de Imóveis,,fernandaoliveiraimoveis.com.br,https://www.fernandaoliveiraimoveis.com.br,(41) 99543-2504,https://wa.me/5541995432504,Imobiliária,"Centro, São José dos Pinhais",43,4.3,-14.4095262,-51.3527289,1
Luyara Incorporadora e Empreendimentos Imobiliário,"R. Voluntários da Pátria, 381 - 2 - Centro, São José dos Pinhais - PR, 83005-020",,,(41) 3058-6630,https://wa.me/554130586630,Imobiliária,"Centro, São José dos Pinhais",1,5.0,-25.5392433,-49.239222,1
EuroBras Imóveis,"R. Gen. Catão Mena Barreto Monclaro, 620 - São Pedro, São José dos Pinhais - PR, 83005-510",,,(41) 3534-8687,https://wa.me/554135348687,Imobiliária,"Centro, São José dos Pinhais",9,4.8,-25.5392433,-49.239222,1
Confiar imóveis,"Rua Capitão. Benjamim Claudino Ferreira, 1481 - Centro, São José dos Pinhais - PR, 83005-390",,,(41) 3283-5757,https://wa.me/554132835757,Imobiliária,"Centro, São José dos Pinhais",1,4.0,-25.5392433,-49.239222,1
Marques Imóveis,"Tv. José Ziliotto, 107 - Centro, São José dos Pinhais - PR, 83005-080",,,(41) 3382-1049,https://wa.me/554133821049,Imobiliária,"Centro, São José dos Pinhais",3,2.3,-25.5392433,-49.239222,1
MAIA Imóveis,"R. Visc. do Rio Branco, 1512 - Centro, São José dos Pinhais - PR, 83005-420",,,,,Imobiliária,"Centro, São José dos Pinhais",,,-25.5392433,-49.239222,1
Rena Imóveis,"R. Joinville, 3865 - Braga, São José dos Pinhais - PR, 80215-430",renaimoveis.com,https://www.renaimoveis.com,(41) 3262-9368,https://wa.me/554132629368,Imobiliária,"Centro, São José dos Pinhais",112,4.9,-25.5392433,-49.239222,1
SJP Assessoria imobiliaria,"R. Alm. Alexandrino, 1875 - sobreloja - Afonso Pena, São José dos Pinhais - PR, 83040-420",sjpimoveispr.com.br,https://www.sjpimoveispr.com.br,(41) 98822-6603,https://wa.me/5541988226603,Imobiliária,"Afonso Pena, São José dos Pinhais",6,5.0,-25.5097159,-49.2119269,1
Morar&Viver Imóveis,"Rua Tavares de Lyra, 2171 - Afonso Pena, São José dos Pinhais - PR, 83050-000",morareviver.com,https://www.morareviver.com,(41) 99771-6300,https://wa.me/5541997716300,Imobiliária,"Afonso Pena, São José dos Pinhais",18,4.0,-25.5097159,-49.2119269,1
Conexão Parceira Imóveis - Venda e Locação,"R. Francisco Alves, 215 - Parque da Fonte, São José dos Pinhais - PR, 83050-420",imoveisconexaoparceira.com,https://www.imoveisconexaoparceira.com,(41) 3542-2018,https://wa.me/554135422018,Imobiliária,"Afonso Pena, São José dos Pinhais",5,5.0,-25.5097159,-49.2119269,1
Achei Imóveis,"R. Frei Belino Maria Treviso, 46 - Afonso Pena, São José dos Pinhais - PR, 83015-460",,,(41) 3081-8088,https://wa.me/554130818088,Imobiliária,"Afonso Pena, São José dos Pinhais",4,4.0,-25.5097159,-49.2119269,1
GW Assessoria Imobiliária,"Av. Rui Barbosa, 5650 - Afonso Pena, São José dos Pinhais - PR, 83045-350",gwimoveis.com.br,https://www.gwimoveis.com.br,(41) 3382-5314,https://wa.me/554133825314,Imobiliária,"Afonso Pena, São José dos Pinhais",7,4.1,-25.5097159,-49.2119269,1
Imobiliária 2ex,"R. Alzira Ângela da Guarda, 58 - Afonso Pena, São José dos Pinhais - PR, 83045-365",imobiliaria2ex.com.br,https://www.imobiliaria2ex.com.br,(41) 3033-0707,https://wa.me/554130330707,Imobiliária,"Afonso Pena, São José dos Pinhais",7,5.0,-25.5210708,-49.2283939,1
Pio | Negócios Imobiliários | São Jose dos Pinhais - PR,"Rua Tavares de Lyra, 2015 - Parque da Fonte, São José dos Pinhais - PR, 83065-180",pionegociosimobiliarios.com.br,https://www.pionegociosimobiliarios.com.br,(41) 99925-2024,https://wa.me/5541999252024,Imobiliária,"Afonso Pena, São José dos Pinhais",2,5.0,-25.5210708,-49.2283939,1
LL IMOBILIÁRIA,"R. Profa. Marieta de Souza e Silva, 2306 - Sala 2 - Parque da Fonte, São José dos Pinhais - PR, 83050-160",,,,,Imobiliária,"Afonso Pena, São José dos Pinhais",7,4.3,-25.5060042,-49.2100522,1
TAB Condomínio Logístico/Industrial,"Av. Rui Barbosa, 5525 - Aviação, São José dos Pinhais - PR, 83045-350",tabgalpoes.com.br,https://www.tabgalpoes.com.br,(41) 3058-3366,https://wa.me/554130583366,Imobiliária,"Afonso Pena, São José dos Pinhais",42,4.6,-25.5060042,-49.2100522,1
NAHUM MULTI-SERVIÇOS - EI,"Rua Tavares de Lyra, 817 - Parque da Fonte, São José dos Pinhais - PR, 83050-000",,,(47) 99146-8614,https://wa.me/5547991468614,Imobiliária,"Afonso Pena, São José dos Pinhais",2,5.0,-25.4999562,-49.223721,1
Y-Prime Imóveis,"R. Harry Feeken, 1508 - Boneca do Iguaçu, São José dos Pinhais - PR, 83040-000",,,(41) 99700-8871,https://wa.me/5541997008871,Imobiliária,"Afonso Pena, São José dos Pinhais",1,5.0,-25.4999562,-49.223721,1
ACR CORRETOR DE IMÓVEIS,"R. Francisco Alves, 869 - Parque da Fonte, São José dos Pinhais - PR, 83050-420",acrcorretordeimoveis.com.br,https://www.acrcorretordeimoveis.com.br,(41) 99945-0555,https://wa.me/5541999450555,Imobiliária,"Afonso Pena, São José dos Pinhais",3,4.7,-25.5042581,-49.2129968,1
JB Imobiliária Paraná | Imóveis e propriedades Rurais a Venda,"Rua José Dorneles, 1390 - Parque da Fonte, São José dos Pinhais - PR, 83050-110",jbimoveispr.com.br,https://www.jbimoveispr.com.br,(41) 99107-8324,https://wa.me/5541991078324,Imobiliária,"Afonso Pena, São José dos Pinhais",14,4.4,-25.5042581,-49.2129968,1
CSM Imovéis,"R. Alm. Alexandrino, 662 - Parque da Fonte, São José dos Pinhais - PR, 83040-420",csmimoveis.com.br,https://www.csmimoveis.com.br,(41) 3283-3549,https://wa.me/554132833549,Imobiliária,"Afonso Pena, São José dos Pinhais",6,4.0,-25.501275,-49.2139795,1
Pereira Assessoria Imobiliária,"R. Harry Feeken, 1088 - Boneca do Iguaçu, São José dos Pinhais - PR, 83040-000",,,(41) 3383-6777,https://wa.me/554133836777,Imobiliária,"Afonso Pena, São José dos Pinhais",4,3.0,-25.501275,-49.2139795,1
Negoseky Imóveis,"R. Carlos Hambrusch, 546 - Aviação, São José dos Pinhais - PR, 83045-360",negosekyimoveis.com.br,https://www.negosekyimoveis.com.br,(41) 99249-8221,https://wa.me/5541992498221,Imobiliária,"Afonso Pena, São José dos Pinhais",11,5.0,-25.501275,-49.2139795,1
Closer Imóveis,"Rua Tavares de Lyra, 603 - Parque da Fonte, São José dos Pinhais - PR, 83050-000",,,(41) 99223-0855,https://wa.me/5541992230855,Imobiliária,"Afonso Pena, São José dos Pinhais",,,-25.4984288,-49.2255992,1
Eduardo Ribeiro Realtors,"R. Medianeira, 47 - Aviação, São José dos Pinhais - PR, 83045-460",eduardoribeiroimoveis.com.br,https://www.eduardoribeiroimoveis.com.br,(41) 98861-5211,https://wa.me/5541988615211,Imobiliária,"Afonso Pena, São José dos Pinhais",10,4.3,-25.5335769,-49.2386989,1
V R Imóveis Ltda,"Av. Rui Barbosa, 7303 - Boneca do Iguaçu, São José dos Pinhais - PR, 83040-550",,,(41) 3282-0265,https://wa.me/554132820265,Imobiliária,"Afonso Pena, São José dos Pinhais",2,4.5,-25.5417487,-49.2366566,1
Fogaça Imóveis,"R. Des. Ernâni Almeida de Abreu, 437 - Afonso Pena, São José dos Pinhais - PR, 83045-010",fogacaimoveis.imb.br,https://www.fogacaimoveis.imb.br,(41) 98501-6980,https://wa.me/5541985016980,Imobiliária,"Afonso Pena, São José dos Pinhais",,,-25.5084877,-49.2248776,1
C.L.R IMOVEIS,"R. Cel. Quadros, 510 - Cidade Jardim, São José dos Pinhais - PR, 83035-390",,,(41) 99722-7350,https://wa.me/5541997227350,Imobiliária,"Afonso Pena, São José dos Pinhais",,,-25.537854,-49.2358658,1
Carmen Mais Imóveis,"Tv. Ari Alberti, 1564 - Cidade Jardim, São José dos Pinhais - PR, 83005-190",,,(41) 3382-6000,https://wa.me/554133826000,Imobiliária,"Afonso Pena, São José dos Pinhais",22,4.4,-25.537854,-49.2358658,1
Rocco Imóveis São José dos Pinhais,"R. Joinville, 2462 - São Pedro, São José dos Pinhais - PR, 83005-550",roccoimoveis.com.br,https://www.roccoimoveis.com.br,(41) 3283-6000,https://wa.me/554132836000,Imobiliária,"Afonso Pena, São José dos Pinhais",466,4.8,-25.537854,-49.2358658,1
Vinicius Soares Corretor de Imóveis,"R. Ten. Luiz de Campos Valejo, N°30 - São Cristóvão, São José dos Pinhais - PR, 83005-200",viniciussoaresimb.com.br,https://www.viniciussoaresimb.com.br,(41) 99271-6028,https://wa.me/5541992716028,Imobiliária,"Afonso Pena, São José dos Pinhais",3,3.7,-25.537854,-49.2358658,1
CONSTRUIR SONHOS,"Av. Rui Barbosa, 8665 - Aristocrata, São José dos Pinhais - PR, 83005-390",,,,,Imobiliária,"Afonso Pena, São José dos Pinhais",,,-25.537854,-49.2358658,1
Guidini Imóveis - Imobiliária São José dos Pinhais,"R. Cap. Tobias Pereira da Cruz, 1570 - Centro, São José dos Pinhais - PR, 83005-050",rosangelaguidini.com.br,https://www.rosangelaguidini.com.br,(41) 99692-8881,https://wa.me/5541996928881,Imobiliária,"Afonso Pena, São José dos Pinhais",68,4.9,-25.537854,-49.2358658,1
Digital Imóveis,"R. Profa. Marieta de Souza e Silva, 817 - Parque da Fonte, São José dos Pinhais - PR, 83050-160",,,(41) 98798-1034,https://wa.me/5541987981034,Imobiliária,"Afonso Pena, São José dos Pinhais",,,-25.4970804,-49.2210801,1
Machado Mocelin,"Av. Rui Barbosa, 8665 - Centro, São José dos Pinhais - PR, 83005-390",wa.me,https://www.wa.me,(41) 99769-0171,https://wa.me/5541997690171,Imobiliária,"Afonso Pena, São José dos Pinhais",,,-25.5402763,-49.2336342,1
Fragoso Imóveis e Despachante,"R. Fernando Cata Preta Machado, 46 - Parque da Fonte, São José dos Pinhais - PR, 83050-360",imoveisfragoso.com.br,https://www.imoveisfragoso.com.br,(41) 99852-5035,https://wa.me/5541998525035,Imobiliária,"Afonso Pena, São José dos Pinhais",,,-25.5085347,-49.2134402,1
Adriano Godoi Corretor,"R. Carlito Dissenha, 417 - Costeira, São José dos Pinhais - PR, 83015-716",godoicorretor.com.br,https://www.godoicorretor.com.br,(41) 99196-8598,https://wa.me/5541991968598,Imobiliária,"Costeira, São José dos Pinhais",124,5.0,-25.5085102,-49.2752424,1
Wapenik Imóveis,"R. Reinaldo Miguel Valenga, 402 - Costeira, São José dos Pinhais - PR, 83015-640",,,(41) 3398-0900,https://wa.me/554133980900,Imobiliária,"Costeira, São José dos Pinhais",3,5.0,-25.5085102,-49.2752424,1
Residencial California,"R. Antônio Môro, 1047 - Costeira, São José dos Pinhais - PR, 83010-300",,,,,Imobiliária,"Costeira, São José dos Pinhais",5,4.2,-25.5085102,-49.2752424,1
Residencial Foggiatto,"R. Oristela Foggiatto, 114-196 - Costeira, São José dos Pinhais - PR, 83015-430",,,(41) 99997-2312,https://wa.me/5541999972312,Imobiliária,"Costeira, São José dos Pinhais",105,4.5,-25.5085102,-49.2752424,1
Tatiane de Oliveira imóveis,"R. Dr. Murici, 3792 - Sl 09 - Costeira, São José dos Pinhais - PR, 83015-290",tatianedeoliveiracorretora.com.br,https://www.tatianedeoliveiracorretora.com.br,(41) 99106-6941,https://wa.me/5541991066941,Imobiliária,"Costeira, São José dos Pinhais",34,5.0,-25.5085102,-49.2752424,1
DW Imoveis,"R. Reinaldo Miguel Valenga, 402 - Costeira, São José dos Pinhais - PR, 83015-640",,,(41) 98533-7883,https://wa.me/5541985337883,Imobiliária,"Costeira, São José dos Pinhais",,,-25.538768,-49.3411506,1
Marcelo Rendake,"R. Manoel Píres Pereira, 327 - Ouro Fino, São José dos Pinhais - PR, 83015-232",marcelorendakeimoveis.com.br,https://www.marcelorendakeimoveis.com.br,(41) 3098-6666,https://wa.me/554130986666,Imobiliária,"Costeira, São José dos Pinhais",9,3.2,-25.538768,-49.3411506,1
Ketlin Corretora,"R. João Zarpelon, 293 - Ouro Fino, São José dos Pinhais - PR, 83015-210",,,(41) 99898-3840,https://wa.me/5541998983840,Imobiliária,"Costeira, São José dos Pinhais",1,5.0,-25.538768,-49.3411506,1
LOG São José dos Pinhais,"Alameda Bom Pastor, 1816 - Ouro Fino, São José dos Pinhais - PR, 83015-140",logcp.com.br,https://www.logcp.com.br,0800 400 0606,https://wa.me/5508004000606,Imobiliária,"Costeira, São José dos Pinhais",20,4.1,-25.538768,-49.3411506,1
RUBIA CORRETORA DE IMOVEIS,"R. Dom Orione, 284 - Barro Preto, São José dos Pinhais - PR, 83015-886",,,(41) 99107-3308,https://wa.me/5541991073308,Imobiliária,"Costeira, São José dos Pinhais",,,-25.538768,-49.3411506,1
Glauber Cavalcanti Corretor,"Rua Maria Licodiedoff, nº 45 - Costeira, São José dos Pinhais - PR, 83015-660",,,(41) 99273-1114,https://wa.me/5541992731114,Imobiliária,"Costeira, São José dos Pinhais",1,5.0,-25.538768,-49.3411506,1
Sonata Imóveis,"Rua Maria Pasqualim Vacari 79 - Cruzeiro, São José dos Pinhais - PR, 83010-390",sonataimoveis.com.br,https://www.sonataimoveis.com.br,(41) 98851-3133,https://wa.me/5541988513133,Imobiliária,"Costeira, São José dos Pinhais",13,4.4,-25.538768,-49.3411506,1
Condomínio Wilmont,"R. Const. Moro Sobrinho, 883 - Rio Pequeno, São José dos Pinhais - PR, 83085-300",,,,,Imobiliária,"Costeira, São José dos Pinhais",32,4.6,-25.538768,-49.3411506,1
Residencial Albany,"Ouro Fino, São José dos Pinhais - State of Paraná, 83010-290",,,,,Imobiliária,"Costeira, São José dos Pinhais",143,4.4,-25.538768,-49.3411506,1
Residencial Cheverny,"R. São Salvador, 86 - Ouro Fino, São José dos Pinhais - PR, 83015-220",,,,,Imobiliária,"Costeira, São José dos Pinhais",109,4.6,-25.538768,-49.3411506,1
Jr Imobiliária,"R. Colombo, 1561 - Sala 2 - Centro, São José dos Pinhais - PR, 83005-400",jrimobiliaria.com.br,https://www.jrimobiliaria.com.br,(41) 3398-2268,https://wa.me/554133982268,Imobiliária,"Costeira, São José dos Pinhais",39,4.6,-25.538768,-49.3411506,1
Ideal Lar Imóveis,"R. Manoel Píres Pereira, 327 - Ouro Fino, São José dos Pinhais - PR, 83015-232",,,(41) 3385-3640,https://wa.me/554133853640,Imobiliária,"Costeira, São José dos Pinhais",,,-25.538768,-49.3411506,1
Vistoriare Vistorias e Manutenções de Imóveis,"R. Brasília, 282 - Ouro Fino, São José dos Pinhais - PR, 83015-080",,,(41) 98902-5083,https://wa.me/5541989025083,Imobiliária,"Costeira, São José dos Pinhais",1,5.0,-25.538768,-49.3411506,1
Sérgio Imóveis,"R. Jorge Guimarães de Camargo - Cruzeiro, São José dos Pinhais - PR, 83010-270",sergioimoveis.seg.br,https://www.sergioimoveis.seg.br,(41) 99101-6213,https://wa.me/5541991016213,Imobiliária,"Costeira, São José dos Pinhais",,,-25.538768,-49.3411506,1
Costeira,,,,,,Imobiliária,"Costeira, São José dos Pinhais",,,-25.5629304,-49.2302474,1
Condomínio Industrial Paraná Trade Park,"Alameda Bom Pastor, 4000 - Barro Preto, São José dos Pinhais - PR, 83015-140",portofeliz.com,https://www.portofeliz.com,(41) 3398-1539,https://wa.me/554133981539,Imobiliária,"Costeira, São José dos Pinhais",85,4.6,-25.5391593,-49.2740947,1
Condominio Paulina - Portaria 1,"R. Afonso Miranda, 500 - Quissisana, São José dos Pinhais - PR, 83085-054",,,,,Imobiliária,"Costeira, São José dos Pinhais",28,4.7,-25.5391593,-49.2740947,1
BMX Incorpp - Incorporadora de Imóveis em Curitiba,"Av. Rep. Argentina, 1160 - Sala 1203 - Vila Izabel, Curitiba - PR, 80620-010",instagram.com,https://www.instagram.com,(41) 98769-9979,https://wa.me/5541987699979,Imobiliária,"Costeira, São José dos Pinhais",15,4.4,-25.542659,-49.2290327,1
Evandro Sidnei de Oliveira,"R. Laura Lopes Latuf - Cruzeiro, São José dos Pinhais - PR, 83010-350",ueniweb.com,https://www.ueniweb.com,(41) 99283-4770,https://wa.me/5541992834770,Imobiliária,"Costeira, São José dos Pinhais",1,5.0,-25.456779,-49.3610338,1
Condomínio Prime,"R. Manoel Píres Pereira, 110 - Ouro Fino, São José dos Pinhais - PR, 83015-570",,,,,Imobiliária,"Costeira, São José dos Pinhais",1,5.0,-25.549888,-49.2483263,1
Condomínio Life Garden Domingas Rocco,"R. Manoel Martins, 905 - Costeira, São José dos Pinhais - PR, 83015-490",,,,,Imobiliária,"Costeira, São José dos Pinhais",13,4.6,-25.549888,-49.2483263,1
AJAIME CORRETOR & AVALIADOR IMÓBILIARIO,"CASA FDS - JOANINA BONK BLONKOWISKI, Nº 17 - Rio Pequeno, São José dos Pinhais - PR, 83065-520",,,(41) 99552-9957,https://wa.me/5541995529957,Imobiliária,"Costeira, São José dos Pinhais",,,-25.549888,-49.2483263,1
Residencial Fazenda di Vicenza,"R. Antônio Molleta Filho, 1950 - Barro Preto, São José dos Pinhais - PR, 83015-500",vilaaltapremium.com.br,https://www.vilaaltapremium.com.br,(41) 99603-5331,https://wa.me/5541996035331,Imobiliária,"Costeira, São José dos Pinhais",7,4.4,-25.549888,-49.2483263,1
SILVANDA CORRETORA DE IMÓVEIS,"R. Francisco Dirceu Chiurato, 105 - Quissisana, São José dos Pinhais - PR, 83085-180",,,,,Imobiliária,"Costeira, São José dos Pinhais",1,5.0,-25.549888,-49.2483263,1
Coelho Imóveis,"R. Maranhão, 23 - Sobrado 97 - Boneca do Iguaçu, São José dos Pinhais - PR, 83040-060",coelhoimoveis.com.br,https://www.coelhoimoveis.com.br,98835-2000,https://wa.me/55988352000,Imobiliária,"Costeira, São José dos Pinhais",11,5.0,-25.549888,-49.2483263,1
Condomínio residencial Vigneto,"Rua Oristela Foggiatto, R. São Francisco, 580, São José dos Pinhais - PR, 83015-430",,,(41) 99251-0720,https://wa.me/5541992510720,Imobiliária,"Costeira, São José dos Pinhais",,,-25.456779,-49.3610338,1
Residencial Galiléia,"R. Melchíades de Bastos, 292 - Ouro Fino, São José dos Pinhais - PR, 83015-232",,,(41) 99898-3840,https://wa.me/5541998983840,Imobiliária,"Costeira, São José dos Pinhais",17,4.5,-25.5434386,-49.2730248,1
RESIDENCIAL OURO FINO,"Rua Maria Paulina Pereira, no 50 - Ouro Fino, São José dos Pinhais - PR",,,,,Imobiliária,"Costeira, São José dos Pinhais",18,4.7,-25.5434386,-49.2730248,1
Imobiliária São Marcos,"R. José Trevisan, 819 - São Marcos, São José dos Pinhais - PR, 83090-090",imobiliariasaomarcosonline.com.br,https://www.imobiliariasaomarcosonline.com.br,(41) 3382-0801,https://wa.me/554133820801,Imobiliária,"Costeira, São José dos Pinhais",15,5.0,-25.5434386,-49.2730248,1
Schabarum Empreendimentos Imobiliários em São José dos Pinhais,"R. Santa Rita, 972 - Cidade Jardim, São José dos Pinhais - PR, 83035-250",schabarumempreendimentos.com.br,https://www.schabarumempreendimentos.com.br,(41) 99851-2056,https://wa.me/5541998512056,Imobiliária,"Costeira, São José dos Pinhais",36,4.9,-25.5286998,-49.2763655,1
Casa de Tintas Alameda,"Alameda Arpo, 2565 - Loja 24 - Costeira, São José dos Pinhais - PR, 83010-290",,,(41) 99911-0943,https://wa.me/5541999110943,Imobiliária,"Costeira, São José dos Pinhais",8,4.0,-25.5286998,-49.2763655,1
S.RODRIGUES ASSESSORIA IMOBILIARIA,"R. Arival Anselmo Matzenbacher, 870 - Del Rey, São José dos Pinhais - PR, 83090-460",,,(41) 3556-3132,https://wa.me/554135563132,Imobiliária,"Costeira, São José dos Pinhais",,,-25.5597921,-49.2381086,1
Plantão de Vendas DeVille Imóveis,,devillevendas.com.br,https://www.devillevendas.com.br,(41) 99622-7000,https://wa.me/5541996227000,Imobiliária,"Costeira, São José dos Pinhais",,,-25.4688576,-49.2933727,1
Executiva Incorporadora e Empr. Imobiliários EIRELI,"R. Antonina, 40 - Cidade Jardim, São José dos Pinhais - PR, 83035-350",,,(41) 99547-0505,https://wa.me/5541995470505,Imobiliária,"Cidade Jardim, São José dos Pinhais",3,5.0,-25.5286998,-49.2222921,1
Jane Corretora,"Tv. São Cristóvão, 30 - Cidade Jardim, São José dos Pinhais - PR, 83035-210",janecorretora.com.br,https://www.janecorretora.com.br,(41) 98796-2699,https://wa.me/5541987962699,Imobiliária,"Cidade Jardim, São José dos Pinhais",5,4.2,-25.5335769,-49.2206744,1
Nivaldo Soares Imóveis,"R. Dr. Claudino dos Santos, 750 - Centro, São José dos Pinhais - PR, 83005-180",nivaldosoaresimoveis.com.br,https://www.nivaldosoaresimoveis.com.br,(41) 99957-8298,https://wa.me/5541999578298,Imobiliária,"Cidade Jardim, São José dos Pinhais",9,4.0,-25.5335769,-49.2206744,1
Val Magalhães Corretora de Imóveis,"R. Germano Schlogel, 12 - sala 01 - São Cristóvão, São José dos Pinhais - PR, 83005-230",,,(41) 98503-2242,https://wa.me/5541985032242,Imobiliária,"Cidade Jardim, São José dos Pinhais",1,4.0,-25.5335769,-49.2206744,1
Empreendimentos,"R. Edmundo Saporski, 149 - São Cristóvão, São José dos Pinhais - PR, 83005-270",,,(41) 3035-3000,https://wa.me/554130353000,Imobiliária,"Cidade Jardim, São José dos Pinhais",4,4.3,-25.5335769,-49.2206744,1
OAB-Ordem dos Advogados do Brasil-Seção do Paraná,"R. Joaquim Nabuco, 2176 - Cidade Jardim, São José dos Pinhais - PR, 83005-160",,,(41) 3383-4781,https://wa.me/554133834781,Imobiliária,"Cidade Jardim, São José dos Pinhais",2,4.0,-25.5385824,-49.2181421,1
Washington Ortega Central de Negócios Imobiliários,,washingtonortega.com.br,https://www.washingtonortega.com.br,(41) 3035-7770,https://wa.me/554130357770,Imobiliária,"Cidade Jardim, São José dos Pinhais",62,3.9,-14.4095262,-51.3347044,1
Kahell Imóveis,"R. Veríssimo Marques, 1096 - Centro, São José dos Pinhais - PR, 83005-410",,,(41) 3035-4300,https://wa.me/554130354300,Imobiliária,"Cidade Jardim, São José dos Pinhais",2,1.0,-25.535739,-49.2182199,1
INOVACE EMPREENDIMENTOS,"R. Maringá, 300 - Boneca do Iguaçu, São José dos Pinhais - PR, 83040-160",inovaceconstrutora.com.br,https://www.inovaceconstrutora.com.br,(41) 3618-4139,https://wa.me/554136184139,Imobiliária,"Cidade Jardim, São José dos Pinhais",,,-25.535739,-49.2182199,1
Luzinete Brambila Corretora,"Samuel Imóveis - R. Veríssimo Marques - Centro, São José dos Pinhais - PR, 83005-340",,,(41) 99103-9355,https://wa.me/5541991039355,Imobiliária,"Cidade Jardim, São José dos Pinhais",,,-25.535739,-49.2182199,1
Porto Rico Imobiliária,"Rua Capitão. Benjamim Claudino Ferreira, 1530 - Centro, São José dos Pinhais - PR, 83005-390",,,(41) 3283-3975,https://wa.me/554132833975,Imobiliária,"Cidade Jardim, São José dos Pinhais",,,-25.535739,-49.2182199,1
