name,address,domain,website,phone_number,whatsapp_link,category,location,reviews_count,reviews_average,latitude,longitude,status
Joisse Corretora,"R. Inglaterra, 340 - sala 04 - Nações, Fazenda Rio Grande - PR, 83823-008",,,(41) 99611-5441,https://wa.me/5541996115441,Imobiliária,"Eucaliptos, Fazenda Rio Grande",,,-25.6533907,-49.3263621,1
Imoveis Klazz,"Av. Cedro - Eucaliptos, Fazenda Rio Grande - PR, 83820-004",,,(41) 3608-3997,https://wa.me/554136083997,Imobiliária,"Eucaliptos, Fazenda Rio Grande",,,-25.6533907,-49.3263621,1
Senhor Imóveis,"R. César Carelli, 335 - Pioneiros, Fazenda Rio Grande - PR, 83833-054",,,(41) 99252-9023,https://wa.me/5541992529023,Imobiliária,"Eucaliptos, Fazenda Rio Grande",8,3.9,-25.6533907,-49.3263621,1
Loteamento Ecolife,"Av. Girassol - Eucaliptos, Fazenda Rio Grande - PR, 83820-689",fortisimoveis.com.br,https://www.fortisimoveis.com.br,,,Imobiliária,"Eucaliptos, Fazenda Rio Grande",7,4.6,-25.6304874,-49.3120056,1
Boa Compra Imóveis,"Av. Áustria, 435 - Nações, Fazenda Rio Grande - PR, 83823-098",boacompra.imb.br,https://www.boacompra.imb.br,(41) 3347-0848,https://wa.me/554133470848,Imobiliária,"Eucaliptos, Fazenda Rio Grande",16,5.0,-25.6611674,-49.3263509,1
Ana Haach Corretora,"Av. Brasil, 2155 - Eucaliptos, Fazenda Rio Grande - PR, 83820-470",,,(41) 98744-7697,https://wa.me/5541987447697,Imobiliária,"Eucaliptos, Fazenda Rio Grande",,,-25.6611674,-49.3263509,1
Raa Imóveis,"Av. Araucárias, 123 - Eucaliptos, Fazenda Rio Grande - PR, 83820-071",,,,,Imobiliária,"Eucaliptos, Fazenda Rio Grande",,,-25.6442514,-49.3290803,1
Plantão DeVille Imoveis,"Av. Portugal, 3333 - Nações, Fazenda Rio Grande - PR, 83824-520",devillevendas.com.br,https://www.devillevendas.com.br,(41) 99622-7000,https://wa.me/5541996227000,Imobiliária,"Eucaliptos, Fazenda Rio Grande",3,3.7,-25.6786276,-49.3143323,1
Imobiliária J A Santi e Cia,"Av. Carlos Eduardo Nichele, 1542 - Pioneiros, Fazenda Rio Grande - PR, 83833-022",,,(41) 3604-5719,https://wa.me/554136045719,Imobiliária,"Eucaliptos, Fazenda Rio Grande",,,-25.645008,-49.3312764,1
M7 Soluções Imobiliárias- Fazenda Rio Grande,"R. Rio Eufrates, 65 - Iguaçu, Fazenda Rio Grande - PR, 83833-088",m7solucoesimobiliarias.com.br,https://www.m7solucoesimobiliarias.com.br,(41) 99952-2488,https://wa.me/5541999522488,Imobiliária,"Gralha Azul, Fazenda Rio Grande",312,5.0,-25.6450073,-49.3312764,1
RM Imóveis,"R. Macedônia, 137 - Nações, Fazenda Rio Grande - PR, 83823-010",rmimoveisprime.com.br,https://www.rmimoveisprime.com.br,(41) 3627-2444,https://wa.me/554136272444,Imobiliária,"Gralha Azul, Fazenda Rio Grande",449,4.4,-25.6450073,-49.3312764,1
Porto Imóveis,"R. Pitangueira, 73 - Eucaliptos, Fazenda Rio Grande - PR, 83820-047",portoimoveisfrg.com.br,https://www.portoimoveisfrg.com.br,(41) 98495-3434,https://wa.me/5541984953434,Imobiliária,"Gralha Azul, Fazenda Rio Grande",49,5.0,-25.6431518,-49.3334455,1
Imobiliária Imovlar,"R. Santo Antero, 85 - Santa Terezinha, Fazenda Rio Grande - PR, 83829-040",imobiliariaimovlar.com.br,https://www.imobiliariaimovlar.com.br,(41) 98454-7862,https://wa.me/5541984547862,Imobiliária,"Gralha Azul, Fazenda Rio Grande",3,5.0,-25.6529393,-49.3263995,1
NEW LAR IMÓVEIS,"Av. Nossa Senhora Aparecida, 980 - Santa Terezinha, Fazenda Rio Grande - PR, 83829-091",,,(41) 99707-4469,https://wa.me/5541997074469,Imobiliária,"Gralha Azul, Fazenda Rio Grande",40,5.0,-25.6529393,-49.3263995,1
Meraki Corretores Imobiliários,"Av. Araucárias, 757 - Sala 6 - Eucaliptos, Fazenda Rio Grande - PR, 83820-512",merakicorretores.com.br,https://www.merakicorretores.com.br,(41) 98427-5667,https://wa.me/5541984275667,Imobiliária,"Gralha Azul, Fazenda Rio Grande",6,5.0,-25.653766,-49.3397747,1
American Soluções Imobiliárias,"Av. Paraguai, 151 - Nações, Fazenda Rio Grande - PR, 83823-026",americanimobiliaria.com.br,https://www.americanimobiliaria.com.br,(41) 3627-2965,https://wa.me/554136272965,Imobiliária,"Gralha Azul, Fazenda Rio Grande",15,5.0,-25.644985,-49.3228162,1
Condomínio Gralha azul II,"R. Biguá, 1337 - Gralha Azul, Fazenda Rio Grande - PR, 83824-466",,,,,Imobiliária,"Gralha Azul, Fazenda Rio Grande",12,4.8,-25.644985,-49.3228162,1
PEREIRA IMÓVEIS,"Av. Condor, 495 - C1 - Gralha Azul, Fazenda Rio Grande - PR, 83824-304",achavedasuacasa.com.br,https://www.achavedasuacasa.com.br,(41) 99956-1086,https://wa.me/5541999561086,Imobiliária,"Gralha Azul, Fazenda Rio Grande",2,5.0,-25.6397629,-49.3193622,1
Autêntica Imobiliária,"Av. Brasil, 2118 - Sala 10 - Nações, Fazenda Rio Grande - PR, 83823-044",,,(41) 99208-3103,https://wa.me/5541992083103,Imobiliária,"Gralha Azul, Fazenda Rio Grande",5,5.0,-25.6754077,-49.3270498,1
Empreendimentos Imobiliários Ltda,"R. Carlos Drummond de Andrade, 1456 - Gralha Azul, Fazenda Rio Grande - PR, 83825-145",,,(41) 99245-0326,https://wa.me/5541992450326,Imobiliária,"Gralha Azul, Fazenda Rio Grande",,,-25.7005616,-49.3238233,1
Macena Imoveis,"Av. Portugal, 2808 - Gralha Azul, Fazenda Rio Grande - PR, 83824-462",,,,,Imobiliária,"Gralha Azul, Fazenda Rio Grande",26,5.0,-25.6456126,-49.3226607,1
Gralha Azul,,,,,,Imobiliária,"Gralha Azul, Fazenda Rio Grande",,,-25.6704283,-49.3415937,1
i9 - INOVE IMÓVEIS,"RUA GOIABEIRA Nº 99 - SOBRE LOJA - SALA 03, Fazenda Rio Grande - PR, 83820-527",business.google.com,https://www.business.google.com,(41) 99577-4757,https://wa.me/5541995774757,Imobiliária,"Gralha Azul, Fazenda Rio Grande",1,5.0,-25.6704283,-49.3415937,1
Deville Imóveis,"Av. Portugal, 3602 - Gralha Azul, Fazenda Rio Grande - PR, 83824-462",devillevendas.com.br,https://www.devillevendas.com.br,(41) 99622-7000,https://wa.me/5541996227000,Imobiliária,"Gralha Azul, Fazenda Rio Grande",8,3.6,-25.6802672,-49.3309576,1
Realização Imóveis,"R. Manoel Claudino Barbosa, 1806 - Pioneiros, Fazenda Rio Grande - PR, 83833-082",,,(41) 99870-5993,https://wa.me/5541998705993,Imobiliária,"Gralha Azul, Fazenda Rio Grande",3,5.0,-25.6444947,-49.3457612,1
Pereira Imóveis,"Av. Condor, 955 - Gralha Azul, Fazenda Rio Grande - PR, 83824-304",,,,,Imobiliária,"Gralha Azul, Fazenda Rio Grande",,,-25.6734909,-49.34134,1
Porto Residencial,"R. Papagaio, 1780 - Gralha Azul, casa 9 - Azul, Fazenda Rio Grande - PR, 83824-197",,,,,Imobiliária,"Gralha Azul, Fazenda Rio Grande",21,4.3,-25.6734909,-49.34134,1
Eduardo Ribeiro Corretores de Imóveis,"Av. Brasil, 2910 - sala 03 - Nações, Fazenda Rio Grande - PR, 83826-262",eduardoribeiroimoveis.com.br,https://www.eduardoribeiroimoveis.com.br,(41) 3070-2354,https://wa.me/554130702354,Imobiliária,"Gralha Azul, Fazenda Rio Grande",1,5.0,-25.6475333,-49.3331522,1
CARDOZO CORRETORA DE IMÓVEIS,"Green Field - Av. Tomaz Edson de Andrade Vieira, 843 - Eucaliptos, Fazenda Rio Grande - PR, 83820-701",facebook.com,https://www.facebook.com,(41) 3550-0777,https://wa.me/554135500777,Imobiliária,"Gralha Azul, Fazenda Rio Grande",24,4.2,-25.6475333,-49.3331522,1
Loteamento Bosque Santo Antônio,"R. Pintasilgo, 330 - Gralha Azul, Fazenda Rio Grande - PR, 83824-458",,,,,Imobiliária,"Gralha Azul, Fazenda Rio Grande",56,4.5,-25.6475333,-49.3331522,1
Danielle Ferreira imóveis,"Av. Nossa Senhora Aparecida, sala 2 - Santa Terezinha, Fazenda Rio Grande - PR, 83829-091",,,(41) 99516-3530,https://wa.me/5541995163530,Imobiliária,"Gralha Azul, Fazenda Rio Grande",1,5.0,-25.6450496,-49.3526846,1
chaveiro automotivo e residêncial,"Rua condor 555, Rua Dionísio markovick, 182, Fazenda Rio Grande - PR, 83824-478",,,(41) 98725-9870,https://wa.me/5541987259870,Imobiliária,"Gralha Azul, Fazenda Rio Grande",5,4.2,-25.6450496,-49.3526846,1
Supermercado Gralha Azul,"Av. Portugal, 1906 - Gralha Azul, Fazenda Rio Grande - PR, 83824-245",lojalocal.com,https://www.lojalocal.com,(41) 3627-7040,https://wa.me/554136277040,Imobiliária,"Gralha Azul, Fazenda Rio Grande",1321,4.2,-25.6484362,-49.3423733,1
Unidade de saude Gralha Azul,"Av. Portugal, 1866 - Nações, Fazenda Rio Grande - PR, 83824-245",fazendariogrande.pr.gov.br,https://www.fazendariogrande.pr.gov.br,3627-8583,https://wa.me/5536278583,Imobiliária,"Gralha Azul, Fazenda Rio Grande",53,2.9,-25.6484362,-49.3423733,1
Casara Imóveis,"Av. Islândia, 752 - Nações, Fazenda Rio Grande - PR, 83823-319",casaraimoveis.com.br,https://www.casaraimoveis.com.br,(41) 3016-3652,https://wa.me/554130163652,Imobiliária,"Gralha Azul, Fazenda Rio Grande",,,-25.6484362,-49.3423733,1
Gralha azul,"Rua Melro - Gralha Azul, Fazenda Rio Grande - PR, 83824-036",,,,,Imobiliária,"Gralha Azul, Fazenda Rio Grande",,,-25.6484362,-49.3423733,1
Indespar,"R. Prof. Alfredo Gonchorovski, 25 - Pioneiros, Fazenda Rio Grande - PR, 83833-044",indespar.com.br,https://www.indespar.com.br,(41) 3150-5049,https://wa.me/554131505049,Imobiliária,"Gralha Azul, Fazenda Rio Grande",3,5.0,-25.6484362,-49.3423733,1
PINZON IMÓVEIS - VENDA E LOCAÇÃO,,,,(41) 3113-0404,https://wa.me/554131130404,Imobiliária,"Gralha Azul, Fazenda Rio Grande",16,4.5,-25.6484362,-49.3423733,1
Rio Sul imobiliária,"R. Rio Tejo, 140 - Iguaçu, Fazenda Rio Grande - PR, 83833-096",riosulimobiliaria.com.br,https://www.riosulimobiliaria.com.br,(41) 99905-2199,https://wa.me/5541999052199,Imobiliária,"Gralha Azul, Fazenda Rio Grande",,,-25.6484362,-49.3423733,1
Deville Imoveis,"Estados, Fazenda Rio Grande - State of Paraná",devilleimoveis.com.br,https://www.devilleimoveis.com.br,(41) 99622-7000,https://wa.me/5541996227000,Imobiliária,"Gralha Azul, Fazenda Rio Grande",,,-25.6484362,-49.3423733,1
Aliança Incorporações Imobiliárias,"Av. Brasil, 2057 - Nações, Fazenda Rio Grande - PR, 83820-065",,,(41) 98513-1372,https://wa.me/5541985131372,Imobiliária,"Gralha Azul, Fazenda Rio Grande",,,-25.6484362,-49.3423733,1
Condomínio Residencial Nações Unidas,"R. Libía, 289 - Nações, Fazenda Rio Grande - PR, 83823-265",,,(41) 99507-6149,https://wa.me/5541995076149,Imobiliária,"Nações, Fazenda Rio Grande",43,4.7,-25.6484333,-49.3423733,1
Escáfura Imóveis Filial Nações,"Tv. Bélgica, 200 - Sala 05 - Nações, Fazenda Rio Grande - PR, 83823-012",,,(41) 3604-3472,https://wa.me/554136043472,Imobiliária,"Nações, Fazenda Rio Grande",,,-25.6534938,-49.3443779,1
Casagora,"Rua England, 364 - Room 01 - Nações, Fazenda Rio Grande - PR, 83823-198",imobiliariacasagora.com.br,https://www.imobiliariacasagora.com.br,,,Imobiliária,"Nações, Fazenda Rio Grande",,,-25.6534938,-49.3443779,1
Massayó Imóveis PR,"R. Macedônia, 263 - Nações, Fazenda Rio Grande - PR, 83823-010",massayoimoveis.com.br,https://www.massayoimoveis.com.br,(41) 99907-4266,https://wa.me/5541999074266,Imobiliária,"Nações, Fazenda Rio Grande",3,4.0,-25.6534938,-49.3443779,1
Ramos Imóveis,"R. César Carelli, 90 - 5° Andar, Sala 504 - Pioneiros, Fazenda Rio Grande - PR, 83833-080",ramosimoveis.com,https://www.ramosimoveis.com,(41) 98420-3636,https://wa.me/5541984203636,Imobiliária,"Nações, Fazenda Rio Grande",5,4.2,-25.6534938,-49.3443779,1
Ityzio Corretores de Imóveis,"Avenida Tomaz Edson de Andrade Vieira, 545, R. Leucena, 365 - Eucaliptos, Fazenda Rio Grande - PR, 83820-701",,,(41) 3536-3906,https://wa.me/554135363906,Imobiliária,"Nações, Fazenda Rio Grande",,,-25.6534938,-49.3443779,1
Paraná Imóveis,"Av. Nossa Senhora Aparecida, 806 - Sala 16 - Santa Terezinha, Fazenda Rio Grande - PR, 83829-018",paranaimoveisfrg.com.br,https://www.paranaimoveisfrg.com.br,(41) 3060-3836,https://wa.me/554130603836,Imobiliária,"Nações, Fazenda Rio Grande",3,4.0,-25.6535446,-49.3557302,1
Residential Woods Ipe 2,"Av. Nossa Senhora Aparecida, 2633 - Santa Terezinha, Fazenda Rio Grande - PR",trocon.com.br,https://www.trocon.com.br,,,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",243,4.5,-25.6449127,-49.3534037,1
assisbFazenda Rio Grande,"Rua Pioneiros, 947 - Santa Terezinha, Fazenda Rio Grande - PR, 81620-000",r.com.br,https://www.r.com.br,(41) 98410-3321,https://wa.me/5541984103321,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",25,4.4,-25.6449127,-49.3534037,1
Residencial Pantheon,"R. São Romão, 173 - Santa Terezinha, Fazenda Rio Grande - PR, 83829-070",,,,,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",206,4.5,-25.6449127,-49.3534037,1
Condomínio Residencial Terra Santa,"Av. Nossa Senhora Aparecida, 490 - Santa Terezinha, Fazenda Rio Grande - PR, 83829-020",,,,,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",50,4.3,-25.6449127,-49.3534037,1
Bosque das Araucárias,"Unnamed Road - Santa Terezinha, PR",,,,,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",28,4.8,-25.6449127,-49.3534037,1
Zanão Soluções Imobiliarias,"Edifício Pioneiros - R. Francisco Claudino dos Santos, 245 - segundo andar, sala 04 - Pioneiros, Fazenda Rio Grande - PR, 83833-056",zanaoimoveis.com.br,https://www.zanaoimoveis.com.br,(41) 3411-3722,https://wa.me/554134113722,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",25,4.8,-25.6449127,-49.3534037,1
Santa Terezinha,,,,,,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",,,-25.6449127,-49.3534037,1
Paris Imoveis,"Rua Pioneiros, 947 - Santa Terezinha, Fazenda Rio Grande - PR, 81620-000",,,,,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",,,-25.6599148,-49.4002358,1
Condo Bella Cabral,"R. Jaguariaíva, 1481 - Santa Terezinha, Fazenda Rio Grande - PR, 83830-033",,,(41) 99219-4351,https://wa.me/5541992194351,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",195,4.1,-25.6599148,-49.4002358,1
Vendas Condomínio Villaggio Giardino Dunimi,"Av. Carlos Eduardo Nichele, 2844 - Santa Terezinha, Fazenda Rio Grande - PR, 83829-004",condominiodunimi.com.br,https://www.condominiodunimi.com.br,(41) 98727-5885,https://wa.me/5541987275885,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",5,5.0,-25.6599148,-49.4002358,1
Fazenda Home Clube,"Av. Nossa Senhora Aparecida, 2370 - Santa Terezinha, Fazenda Rio Grande - PR, 83829-298",,,(41) 3021-1158,https://wa.me/554130211158,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",24,5.0,-25.6599148,-49.4002358,1
Condomínio Residencial Guaporé,"Av. Mato Grosso, 2316 - Santa Terezinha, Fazenda Rio Grande - PR, 83830-481",,,(41) 99276-1940,https://wa.me/5541992761940,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",,,-25.6599148,-49.4002358,1
Belle Ville,"Av. Nossa Senhora Aparecida - Santa Terezinha, Fazenda Rio Grande - PR, 83829-204",,,,,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",1,5.0,-25.6599148,-49.4002358,1
Nilton Roberto Sturmer Corretor de Imoveis,"R. Rio Tejo, 796 - Iguaçu, Fazenda Rio Grande - PR, 83833-098",sturmer-imoveis.ueniweb.com,https://www.sturmer-imoveis.ueniweb.com,(41) 99897-1923,https://wa.me/5541998971923,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",,,-25.6384717,-49.3632027,1
Eliaquim Imóveis,"Av. Rio Amazonas, 1360 - Iguaçu, Fazenda Rio Grande - PR, 83833-505",,,,,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",1,5.0,-25.6384717,-49.3632027,1
Alice Tieko IV Condomínio Residencial,"Av. Rio Amazonas, 3341 - Estados, Fazenda Rio Grande - PR, 83830-469",,,,,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",189,4.4,-25.6384717,-49.3632027,1
Loteamento bosque das araucárias,"Travessa Santa Verônica - Santa Terezinha, Fazenda Rio Grande - PR",,,,,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",,,-25.6517283,-49.4129912,1
CONDOMÍNIO RESIDENCIAL VILLAGE AMAZONAS,"Av. Rio Amazonas, 3845 - Estados, Fazenda Rio Grande - PR, 83829-068",,,,,Imobiliária,"Santa Terezinha, Fazenda Rio Grande",109,4.3,-25.635954,-49.3646975,1
Dilar Imóveis,"Av. Mato Grosso, 2490 - sala 51 e 52 - Santa Terezinha, Fazenda Rio Grande - PR, 83830-488",imoveisdilar.com.br,https://www.imoveisdilar.com.br,(41) 99146-8933,https://wa.me/5541991468933,Imobiliária,"Iguaçu, Fazenda Rio Grande",28,4.9,-25.6656197,-49.3529063,1
Cadastro minha casa minha vida,"R. Rio Paraná, 598 - Iguaçu, Fazenda Rio Grande - PR, 83833-283",,,(41) 98785-2478,https://wa.me/5541987852478,Imobiliária,"Iguaçu, Fazenda Rio Grande",,,-25.6656197,-49.3529063,1
Aviva Imóveis,"R. Rio Ivaí, 828 - sala 04 - Iguaçu, Fazenda Rio Grande - PR, 83833-509",facebook.com,https://www.facebook.com,,,Imobiliária,"Iguaçu, Fazenda Rio Grande",2,2.5,-25.6483822,-49.3275016,1
Green Portugal II,"R. Paris - Nações, Fazenda Rio Grande - PR",,,,,Imobiliária,"Iguaçu, Fazenda Rio Grande",31,4.5,-25.6517768,-49.3254552,1
Deville Imoveis,"Av. Brasil, 3.702 - Eucaliptos, Fazenda Rio Grande - PR, 83820-065",devillevendas.com.br,https://www.devillevendas.com.br,(41) 99622-7000,https://wa.me/5541996227000,Imobiliária,"Iguaçu, Fazenda Rio Grande",2,5.0,-25.6331051,-49.3095975,1
Terrenos financiados,"Av. Nossa Senhora Aparecida - Santa Terezinha, Fazenda Rio Grande - PR, 83829-091",,,(41) 99763-0358,https://wa.me/5541997630358,Imobiliária,"Iguaçu, Fazenda Rio Grande",,,-25.6483232,-49.326927,1
Móveis Iguaçu (Móveis Sob Medida),"R. Rio Palmeirinha, 331 - Iguaçu, Fazenda Rio Grande - PR, 83833-517",instagram.com,https://www.instagram.com,(41) 3604-8655,https://wa.me/554136048655,Imobiliária,"Iguaçu, Fazenda Rio Grande",43,4.9,-25.6541273,-49.3399061,1
Moveis,"Av. Brasil, 1871 - Nações, Fazenda Rio Grande - PR, 83820-065",zigimoveis.com.br,https://www.zigimoveis.com.br,(41) 99861-7132,https://wa.me/5541998617132,Imobiliária,"Iguaçu, Fazenda Rio Grande",,,-25.6478067,-49.3244716,1
VIP Imóveis,"R. Macapá, 131 - Sala 27 - Estados, Fazenda Rio Grande - PR, 83830-743",vipimoveisfrg.com.br,https://www.vipimoveisfrg.com.br,(41) 98417-8225,https://wa.me/5541984178225,Imobiliária,"Estados, Fazenda Rio Grande",2,5.0,-25.653766,-49.3938481,1
Nex Imóveis,"Estados, Fazenda Rio Grande - State of Paraná",,,,,Imobiliária,"Estados, Fazenda Rio Grande",,,-25.653766,-49.3938481,1
Nascimento Imóveis,"Residência Vitória. - R. Tv. Pien, 450 - casa 05 - Estados, Fazenda Rio Grande - PR, 83830-430",,,(41) 99993-4032,https://wa.me/5541999934032,Imobiliária,"Estados, Fazenda Rio Grande",,,-25.653766,-49.3938481,1
imobiliária Imovlar,"R. Santa Rita de Cássia - Santa Terezinha, Fazenda Rio Grande - PR, 83829-246",imobiliariaimovlar.com.br,https://www.imobiliariaimovlar.com.br,(41) 98454-7862,https://wa.me/5541984547862,Imobiliária,"Estados, Fazenda Rio Grande",2,5.0,-25.653766,-49.3938481,1
Plantão de Vendas Deville,"Estados, Fazenda Rio Grande - State of Paraná",,,,,Imobiliária,"Estados, Fazenda Rio Grande",,,-25.653766,-49.3938481,1
MS Imóveis,"R. Carlos Drummond de Andrade, 1456 - Jardim Veneza, Fazenda Rio Grande - PR, 83825-145",,,(41) 99245-0326,https://wa.me/5541992450326,Imobiliária,"Estados, Fazenda Rio Grande",3,5.0,-25.653766,-49.3938481,1
Pioneiros,,,,,,Imobiliária,"Pioneiros, Fazenda Rio Grande",,,-25.6497459,-49.3861744,1
Edifício Polaris,"R. Manoel Claudino Barbosa, 1380 - Iguaçu, Fazenda Rio Grande - PR, 83833-014",,,,,Imobiliária,"Pioneiros, Fazenda Rio Grande",,,-25.6533907,-49.3173499,1
Atlântico Casas Montadas,"Av. Carlos Eduardo Nichele, 1382 - Loja7 - Pioneiros, Fazenda Rio Grande - PR, 83833-022",atlanticocasas.wixsite.com,https://www.atlanticocasas.wixsite.com,(41) 3060-0369,https://wa.me/554130600369,Imobiliária,"Pioneiros, Fazenda Rio Grande",8,2.1,-25.6504033,-49.3164244,1
M G Corretora de Imóveis,"Esquina com - Rua Leonar Francischelli, R. Prof. Duílio Calderari, n° 2011 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",corretoramg.com.br,https://www.corretoramg.com.br,(41) 3679-1094,https://wa.me/554136791094,Imobiliária,"Jardim Paulista, Campina Grande do Sul",124,4.6,-25.3534532,-49.1183963,1
M Mocelin - Negócios Imobiliários,"R. Prof. Duílio Calderari, 1903 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",mmocelin.com.br,https://www.mmocelin.com.br,(41) 3679-4056,https://wa.me/554136794056,Imobiliária,"Jardim Paulista, Campina Grande do Sul",87,4.4,-25.364425,-49.1380389,1
Amppliata Imóveis,"Av. Augusto Staben, 1496 A - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",amppliataimoveis.com.br,https://www.amppliataimoveis.com.br,(41) 3676-0010,https://wa.me/554136760010,Imobiliária,"Jardim Paulista, Campina Grande do Sul",151,4.3,-25.364425,-49.1380389,1
Votecoski Negócios Imobiliários,"R. Prof. Duílio Calderari, 1705 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",votecoski.com.br,https://www.votecoski.com.br,(41) 3679-7328,https://wa.me/554136797328,Imobiliária,"Jardim Paulista, Campina Grande do Sul",58,4.6,-25.364425,-49.1380389,1
Tudy Imoveis (agora e Goetz Corretora de Imoveis),"Rua Angelo Antonio Zanchettin 246 sala 06 sobreloja - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",goetzcorretoradeimoveis.com.br,https://www.goetzcorretoradeimoveis.com.br,(41) 99949-0500,https://wa.me/5541999490500,Imobiliária,"Jardim Paulista, Campina Grande do Sul",32,4.5,-25.364425,-49.1380389,1
L CASA CONSTRUTORA EMPREENDIMENTOS IMOBILIARIOS,"Av. Augusto Staben, 900 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",lcasaimobiliaria.com.br,https://www.lcasaimobiliaria.com.br,(41) 99194-3994,https://wa.me/5541991943994,Imobiliária,"Jardim Paulista, Campina Grande do Sul",21,5.0,-25.364425,-49.1380389,1
Israel Oliveira de Lima,"Av. Augusto Staben, 929 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",imobiliáriaoliveiralima.com.br,https://www.imobiliáriaoliveiralima.com.br,(41) 99546-6539,https://wa.me/5541995466539,Imobiliária,"Jardim Paulista, Campina Grande do Sul",41,4.6,-25.364425,-49.1380389,1
Imobiliária Silva Peroni,"Av. José Sbalcheiro., 519 - Loja 03 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",silvaperoni.com.br,https://www.silvaperoni.com.br,(41) 98525-8722,https://wa.me/5541985258722,Imobiliária,"Jardim Paulista, Campina Grande do Sul",,,-25.364425,-49.1380389,1
Goetz Corretora de Imóveis,"Sobre Loja - Rua Antonio, R. Ângelo Antônio Zanchettin, 246 - sala 06, Campina Grande do Sul - PR, 83430-000",goetzcorretoradeimoveis.com.br,https://www.goetzcorretoradeimoveis.com.br,(41) 99798-1741,https://wa.me/5541997981741,Imobiliária,"Jardim Paulista, Campina Grande do Sul",20,4.8,-25.364425,-49.1380389,1
Liz Carames,"R. Leonardo Francischelli, 323 - sobreloja - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",lizcorretoradeimoveis.com,https://www.lizcorretoradeimoveis.com,(41) 3104-8500,https://wa.me/554131048500,Imobiliária,"Jardim Paulista, Campina Grande do Sul",41,4.9,-25.364425,-49.1380389,1
MSiqueira Imóveis,"Av. José Sbalcheiro., 520 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",msiqueira.com,https://www.msiqueira.com,(41) 99521-0389,https://wa.me/5541995210389,Imobiliária,"Jardim Paulista, Campina Grande do Sul",4,3.8,-25.364425,-49.1380389,1
Imobiliária Handover,"R. Leonardo Francischelli, 421 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",handoverimoveis.com.br,https://www.handoverimoveis.com.br,(41) 98825-5738,https://wa.me/5541988255738,Imobiliária,"Jardim Paulista, Campina Grande do Sul",3,5.0,-25.364425,-49.1380389,1
Imobiliaria Habiatar- Creci-Pr- J 4130,"R. Prof. Duílio Calderari, 2132 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",habiatarimobiliaria.com.br,https://www.habiatarimobiliaria.com.br,(41) 99504-5098,https://wa.me/5541995045098,Imobiliária,"Jardim Paulista, Campina Grande do Sul",6,4.7,-25.364425,-49.1380389,1
JARDINS DA SERRA IMOBILIARIA E INCORPORADORA DE IMOVEIS LTDA,"R. Pres. Arthur da Costa e Silva, 1796 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",jardinsimobiliaria.net,https://www.jardinsimobiliaria.net,(41) 99647-2327,https://wa.me/5541996472327,Imobiliária,"Jardim Paulista, Campina Grande do Sul",,,-25.364425,-49.1380389,1
Proença Adm. Locação de Kitinets e Imóveis.,"R. João Trevisan, 198 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",,,(41) 99674-0975,https://wa.me/5541996740975,Imobiliária,"Jardim Paulista, Campina Grande do Sul",17,4.1,-25.364425,-49.1380389,1
Jardim Paulista,,,,,,Imobiliária,"Jardim Paulista, Campina Grande do Sul",,,-25.364425,-49.1380389,1
Carla Costa Corretora de Imóveis,"R. Ângelo Antônio Zanchettin, 246 - Sala 05 - Jardim Paulista, Campina Grande do Sul - PR, 84268-738",imoveiscarlacosta.com.br,https://www.imoveiscarlacosta.com.br,(41) 99193-3075,https://wa.me/5541991933075,Imobiliária,"Jardim Paulista, Campina Grande do Sul",5,5.0,-25.3534362,-49.1716173,1
