name,address,domain,website,phone_number,whatsapp_link,category,location,reviews_count,reviews_average,latitude,longitude,status
Clinica Essência Harmonização Facial,"R. dos Ilhéus, 46 - sala 103 - Centro, Florianópolis - SC, 88010-560",,,(48) 99973-4883,https://wa.me/5548999734883,clinica estética,florianopolis,67,4.9,-27.5875367,-48.8319886,1
LORENS | Limpeza de Pele em Florianópolis,"R. Lauro Linhares, 728 - Sala 207 - Trindade, Florianópolis - SC, 88036-001",,,(48) 99930-7730,https://wa.me/5548999307730,clinica estética,florianopolis,181,4.9,-27.5875367,-48.8319886,1
Clinica de Estética avançada - Dra. Carla Costa,"R. Arcipreste Paiva, n° 85 - Sala 301 A - Centro, Florianópolis - SC, 88010-530",,,(48) 98857-3742,https://wa.me/5548988573742,clinica estética,florianopolis,37,5.0,-27.5875367,-48.8319886,1
Nude Clínica Estética,"Rod. Armando Calil Bulos, 5531 - sala 201 - Ingleses Norte, Florianópolis - SC, 88058-001",,,(48) 99613-8882,https://wa.me/5548996138882,clinica estética,florianopolis,127,4.6,-27.5875367,-48.8319886,1
Matilde Zmozinski Clínica de Estética Facial,"Edifício Atlas - R. Ten. Silveira, 200 - sala 101 - Centro, Florianópolis - SC, 88010-300",esteticafacialmz.com.br,https://www.esteticafacialmz.com.br,(48) 99908-9088,https://wa.me/5548999089088,clinica estética,florianopolis,159,4.9,-27.5875367,-48.8319886,1
"Estética Sol da Ilha, Florianópolis - Especialista em remoção de verrugas e imperfeições de pele!","Edifício São Jorge - Schmidt N° 51 º andar, sala 502 - Centro, Florianópolis - SC, 88010-000",,,(48) 99617-8533,https://wa.me/5548996178533,clinica estética,florianopolis,91,5.0,-27.5875367,-48.8319886,1
Tivanello Clínica de Estética Avançada,"R. das Moréias, 16 - Sala 1 - Jurerê, Florianópolis - SC, 88053-535",instagram.com,https://www.instagram.com,(48) 99108-5208,https://wa.me/5548991085208,clinica estética,florianopolis,24,4.8,-27.5875367,-48.8319886,1
Dra Lorena Ortega | Clínica de Estética Avançada | Saúde integrativa| Procedimentos Estéticos,"Torre I - Rod. Armando Calil Bulos, 6540 - sala 306 - Ingleses, Florianópolis - SC, 88058-001",dralorenaortega.localo.site,https://www.dralorenaortega.localo.site,(48) 99181-0626,https://wa.me/5548991810626,clinica estética,florianopolis,13,5.0,-27.5875367,-48.8319886,1
Clínica Biomédica Saúde e Estética Dr Pablo Vasconcelos,"Localizado Ingleses Office Center - Sc 403, Rod. Armando Calil Bulos, 6201 - sala 201 - Ingleses, Florianópolis - SC, 88058-001",clinicabiomedicafloripa.com.br,https://www.clinicabiomedicafloripa.com.br,(48) 99191-9951,https://wa.me/5548991919951,clinica estética,florianopolis,55,5.0,-27.4372174,-48.6852123,1
Estética Eliziane Bach - Florianópolis SC,"R. Dr. Abel Capela, 395 - Coqueiros, Florianópolis - SC, 88080-250",elizianebachestetica.com.br,https://www.elizianebachestetica.com.br,(48) 99635-1515,https://wa.me/5548996351515,clinica estética,florianopolis,64,5.0,-27.4372174,-48.6852123,1
Korper Clínica de Estética em Florianópolis,"Rua Esteves Júnior, 50 - sala 202 ,206 e 207, R. Esteves Júnior, 50 - sala 201 e 202 - Centro, Florianópolis - SC, 88015-130",korperesteticaavancada.com.br,https://www.korperesteticaavancada.com.br,(48) 99634-7766,https://wa.me/5548996347766,clinica estética,florianopolis,6,4.8,-27.6053309,-48.8696068,1
Royal Face Clínica de Estética - Florianópolis,"R. Maria Eduarda, 33 - Conj 01 - Pantanal, Florianópolis - SC, 88040-250",royalface.com.br,https://www.royalface.com.br,(48) 99222-6197,https://wa.me/5548992226197,clinica estética,florianopolis,55,4.5,-27.6053309,-48.8696068,1
Dra. Thayanni Lacerda | Rinomodelação com Fios | Preenchimento Labial | Botox | Clínica de Estética em Florianópolis,"R. Cel. Melo Alvin, 81 - Centro, Florianópolis - SC, 88015-060",grupothayannilacerda.com,https://www.grupothayannilacerda.com,(48) 98814-9258,https://wa.me/5548988149258,clinica estética,florianopolis,43,4.8,-27.6053309,-48.8696068,1
Ângela Venâncio | Estética Avançada,"Rua Professor Custodio De Campos 197 - Capoeiras, Florianópolis - SC, 88090-720",biomedicaangelavenancio.com.br,https://www.biomedicaangelavenancio.com.br,(48) 98413-0324,https://wa.me/5548984130324,clinica estética,florianopolis,43,5.0,-27.6053309,-48.8696068,1
Clínica de Biomedicina Estética Dra. Kelly Golynski,"Torre Flora, R. Lauro Linhares, 2055 - Sala 404 - Trindade, Florianópolis - SC, 88036-003",,,(48) 3030-2899,https://wa.me/554830302899,clinica estética,florianopolis,23,5.0,-27.6053309,-48.8696068,1
Clinica de Estética e Saúde em Florianopolis SC Majestic | Nutrição | Quiropraxia | Hipnoterapia,"Av. Osvaldo Rodrigues Cabral, 1570 - sala 207 - Centro, Florianópolis - SC, 88015-710",majesticesteticaesaude.com,https://www.majesticesteticaesaude.com,(48) 99612-4676,https://wa.me/5548996124676,clinica estética,florianopolis,895,4.9,-27.6053309,-48.8696068,1
Infine Estética,"R. Dr. Agostinho Sielski, 67 - Sala 205 - Santa Monica, Florianópolis - SC, 88035-320",,,(48) 98820-0330,https://wa.me/5548988200330,clinica estética,florianopolis,10,5.0,-27.6053309,-48.8696068,1
Beauty Clinic,"Torre A - R. Emílio Blum, 131 - Sala 809 - Centro, Florianópolis - SC, 88015-315",,,(48) 99985-4828,https://wa.me/5548999854828,clinica estética,florianopolis,79,5.0,-27.6053309,-48.8696068,1
Dra Thayse pereira clínica estética avançada,"Av osmar cunha 183 Bloco B, sala 401, Florianópolis, Santa Catarina 88015-100, R. Arthur Max Doose, 153 - sala 01 - Centro, Florianópolis - SC, 88010-400",,,(48) 3030-4063,https://wa.me/554830304063,clinica estética,florianopolis,24,4.8,-27.6053309,-48.8696068,1
Indy Steffen Estética Avançada,"Avenida Prefeito Osmar Cunha, 126, R. Pres. Nereu Ramos, 69 - SALA 308 - Centro, Florianópolis - SC, 88015-010",indysteffen.com.br,https://www.indysteffen.com.br,(48) 99661-2095,https://wa.me/5548996612095,clinica estética,florianopolis,91,5.0,-27.6053309,-48.8696068,1
CENTRO DE ESTÉTICA FIORI - Criolipólise l Pós Operatório l Drenagem Linfática I Depilação a Laser | Limpeza de pele I Botox,"Rod. Armando Calil Bulos, 6201 - sala 103 - Ingleses Norte, Florianópolis - SC, 88058-001",api.whatsapp.com,https://www.api.whatsapp.com,(48) 98836-5189,https://wa.me/5548988365189,clinica estética,florianopolis,206,5.0,-27.6053309,-48.8696068,1
Catarina Nascimento - Estética Avançada Humanizada em Florianópolis,"R. Patrício Farias, 55 - Sala 101 - Itacorubi, Florianópolis - SC, 88034-110",catarinanascimentoestetica.com.br,https://www.catarinanascimentoestetica.com.br,(48) 99678-8503,https://wa.me/5548996788503,clinica estética,florianopolis,19,5.0,-27.4371043,-48.6881023,1
Dra. Julia Viganó | Harmonização Facial e Estética Avançada - Florianópolis SC,"Ceisa Center - Av. Prof Osmar Cunha, 183 Bloco B - Sala 910, 9º Andar Edifício - Centro, Florianópolis - SC, 88010-400",instagram.com,https://www.instagram.com,(48) 99933-0118,https://wa.me/5548999330118,clinica estética,florianopolis,1,5.0,-27.4371043,-48.6881023,1
Clínica La Santé,"Rod. Armando Calil Bulos, 6100 - 3º andar - Ingleses Norte, Florianópolis - SC, 88056-618",lasantepf.com.br,https://www.lasantepf.com.br,(48) 99210-5325,https://wa.me/5548992105325,clinica estética,florianopolis,102,4.9,-27.5939166,-48.8396824,1
Clinica de Estética Avançada| Dra. Fabiana Schnorr,"Vitória Eco Office - R. Patrício Farias, 55 - Sala 513 - Itacorubi, Florianópolis - SC, 88034-132",,,(48) 99674-9978,https://wa.me/5548996749978,clinica estética,florianopolis,3,5.0,-27.4378397,-48.6890388,1
Selma Medeiros Estética e Bem-Estar,"Centro Comercial ARS, 6º Andar, Sala 612, R. Felipe Schmidt, 249 - Sala 612 - Centro, Florianópolis - SC, 88010-000",,,(48) 98414-6801,https://wa.me/5548984146801,clinica estética,florianopolis,339,5.0,-27.4378397,-48.6890388,1
Angela Cássia.- Drenagem Linfática & Pós Operatório -Trindade Florianópolis,"R. Edison Areas, 97 B - Trindade, Florianópolis - SC, 88036-070",,,(48) 98814-9972,https://wa.me/5548988149972,clinica estética,florianopolis,38,5.0,-27.5965108,-48.840845,1
Clinica Dra. Jadi Reis - Estética Avançada,"R. Jerônimo Coelho, 383 - Sala 902 - Centro, Florianópolis - SC, 88010-030",,,(48) 99194-5994,https://wa.me/5548991945994,clinica estética,florianopolis,34,5.0,-27.5965108,-48.840845,1
Dr. Marcelo Tanaka - Clínica de Estética / Regenerativa,"R. Esteves Júnior, 366 - Sala 906 - Centro, Florianópolis - SC, 88015-130",drmarcelotanaka.com.br,https://www.drmarcelotanaka.com.br,(48) 99150-4059,https://wa.me/5548991504059,clinica estética,florianopolis,8,5.0,-27.5965108,-48.840845,1
Clínica Dermostética - Medicina Estética e Estética avançada,"R. Felipe Schmidt, 291 - Ed Zahia 4 andar, Sala 401 - Centro, Florianópolis - SC, 88010-000",dermostetica.com.br,https://www.dermostetica.com.br,(48) 3224-5625,https://wa.me/554832245625,clinica estética,florianopolis,42,5.0,-27.5965108,-48.840845,1
Clínica Estética Dra Gisiele Garcia,"Rod. Armando Calil Bulos, 5820 - Ingleses do Rio Vermelho, Florianópolis - SC, 88056-618",instagram.com,https://www.instagram.com,(48) 99928-2927,https://wa.me/5548999282927,clinica estética,florianopolis,87,5.0,-27.5965108,-48.840845,1
CLÍNICA ESTÉTICA AVANÇADA KHRONUS CANASVIEIRAS,"Rod. Virgílio Várzea, 4921 - sala 03 - Canasvieiras, Florianópolis - SC, 88054-605",,,(48) 99167-6656,https://wa.me/5548991676656,clinica estética,florianopolis,29,5.0,-27.4380469,-48.6918496,1
TANDARA - Harmonização Facial e Estética Avançada,"Massagem, Depilação a Laser - Av. Eng. Max de Souza, 906 - Coqueiros, Florianópolis - SC, 88080-000 - Sala09 - Palavras, Botox, Preenchimento, lavieen - Renata França, Criolipolise - Ozônio, Rinomodelação - Coqueiros, Florianópolis - SC, 88080-000",,,(48) 98838-6236,https://wa.me/5548988386236,clinica estética,florianopolis,33,5.0,-27.4380469,-48.6918496,1
Esthetic Line,"Servidão Ruth Bastos de Oliveira, 44 - Lagoa da Conceição, Florianópolis - SC, 88062-131",,,(48) 98444-3173,https://wa.me/5548984443173,clinica estética,florianopolis,36,5.0,-27.6035065,-48.8649344,1
Essence,"R. Pres. Nereu Ramos, 146 - sala 1306 - Centro, Florianópolis - SC, 88015-010",instagram.com,https://www.instagram.com,(48) 99961-6616,https://wa.me/5548999616616,clinica estética,florianopolis,16,4.8,-27.6035065,-48.8649344,1
SkinBeauty - Clínica Médica,"Beiramar Shopping, R. Bocaiúva, 2468 - Centro, Florianópolis - SC, 88015-902",skinbeautyflorianopolis.com.br,https://www.skinbeautyflorianopolis.com.br,(48) 99102-2035,https://wa.me/5548991022035,clinica estética,florianopolis,94,4.7,-27.6035065,-48.8649344,1
LLUX CLINIC - Estética Integrativa,"R. Idalina Pereira dos Santos, 67 - sala 1008 - Agronômica, Florianópolis - SC, 88025-260",lluxclinic.com.br,https://www.lluxclinic.com.br,(48) 99998-8063,https://wa.me/5548999988063,clinica estética,florianopolis,71,5.0,-27.6035065,-48.8649344,1
"Dra. Flávia Curvello - Estética corporal, facial e íntima em Florianópolis","Edifício Planet Tower - Av. Rio Branco, 404 - Torre 01 sala 701 - Centro, Florianópolis - SC, 88015-200",instagram.com,https://www.instagram.com,(48) 98865-9104,https://wa.me/5548988659104,clinica estética,florianopolis,96,4.8,-27.6035065,-48.8649344,1
Arlete Aesthetic Center,"R. Joaquim Carneiro, 207 - Capoeiras, Florianópolis - SC, 88085-120",esteticaarlete.com.br,https://www.esteticaarlete.com.br,(48) 99146-8474,https://wa.me/5548991468474,clinica estética,florianopolis,213,4.9,-27.6035065,-48.8649344,1
Fabi Pharma Esteta | Estética Facial e Corporal | Rio Vermelho | Florianópolis,"Servidão Lua Branca, 359 - São João do Rio Vermelho, Florianópolis - SC, 88060-240",wa.me,https://www.wa.me,(48) 99126-6814,https://wa.me/5548991266814,clinica estética,florianopolis,17,5.0,-27.6035065,-48.8649344,1
Onodera Estética,"R. Rafael Bandeira, 362 - Centro, Florianópolis - SC, 88015-450",onodera.com.br,https://www.onodera.com.br,(48) 3879-4214,https://wa.me/554838794214,clinica estética,florianopolis,34,4.5,-27.4792237,-48.7038796,1
Dra. Jordana de Fáveri - Clínica de Estética,"R. Ângelo La Porta, 53 - sala 407 - Centro, Florianópolis - SC, 88020-600",,,(48) 3023-7732,https://wa.me/554830237732,clinica estética,florianopolis,27,5.0,-27.5854552,-48.8348212,1
Emporium Beauty - Florianópolis,"R. Santos Saraiva, 238 - Estreito, Florianópolis - SC, 88070-100",emporiumdabeleza.com.br,https://www.emporiumdabeleza.com.br,(48) 98811-7940,https://wa.me/5548988117940,clinica estética,florianopolis,181,3.9,-27.5854552,-48.8348212,1
Clinica de Estetica Stéphanie Chantal,"R. Lauro Linhares, 2123 - Sala 601 Torre A - Santa Monica, Florianópolis - SC, 88036-003",instagram.com,https://www.instagram.com,(48) 99973-9255,https://wa.me/5548999739255,clinica estética,florianopolis,14,5.0,-27.5854552,-48.8348212,1
Clínica Estética Greicy Garcia,"Edifício Infinity Office - R. Patrício Farias, 101 - Sala 609 - Itacorubi, Florianópolis - SC, 88034-132",instagram.com,https://www.instagram.com,(48) 98479-4189,https://wa.me/5548984794189,clinica estética,florianopolis,89,5.0,-27.5854552,-48.8348212,1
"Emporium da Beleza Ilha, Clínica de Rejuvenescimento, Ultrassom Microfocado, Emagrecimento, Depilação a Laser, Lavieen","Av. Mauro Ramos, 1550 - Centro, Florianópolis - SC, 88020-302",emporiumdabeleza.com.br,https://www.emporiumdabeleza.com.br,(48) 3091-5985,https://wa.me/554830915985,clinica estética,florianopolis,123,4.4,-27.5854552,-48.8348212,1
Estética Jacomelli | Massagem em Florianópolis SC,"R. Lauro Linhares, 728 - Sala 210 - Trindade, Florianópolis - SC, 88036-002",bio.site,https://www.bio.site,(48) 98817-5894,https://wa.me/5548988175894,clinica estética,florianopolis,189,5.0,-27.5854552,-48.8348212,1
Estética Derma Solução | Estética Facial e corporal em Florianópolis,"R. dos Ilhéus, 38 - SALA 904 - Centro, Florianópolis - SC, 88010-560",sites.google.com,https://www.sites.google.com,(48) 99124-8451,https://wa.me/5548991248451,clinica estética,florianopolis,140,5.0,-27.5854552,-48.8348212,1
Realce Estética,"R. Ten. Silveira, 200 - Centro, Florianópolis - SC, 88010-400",wordpress.com,https://www.wordpress.com,(48) 99621-5362,https://wa.me/5548996215362,clinica estética,florianopolis,44,5.0,-27.5854552,-48.8348212,1
Beauty Clinic Jurerê - por Dra. Andréia Balmer,"Ed. Cozumel Office - Rodovia Jornalista Mauricio Sirotsky Sobrinho, 5960, Sala 04 - Jurerê, Florianópolis - SC, 88053-700",,,(48) 99674-4592,https://wa.me/5548996744592,clinica estética,florianopolis,85,5.0,-27.5854552,-48.8348212,1
Clínica Estética Marina Jardim,"R. Gen. Liberato Bittencourt, 1475 - sala 414 - Canto, Florianópolis - SC, 88070-800",marinajardim.com,https://www.marinajardim.com,(48) 99116-3919,https://wa.me/5548991163919,clinica estética,florianopolis,31,5.0,-27.5854552,-48.8348212,1
"LIABEAUTY Clínica e Academy - Sobrancelhas -Nanopigmentação , Reconstrução, Brow Lamination,em Florianópolis","R. Esteves Júnior, 50 - Sala 201 - Centro, Florianópolis - SC, 88015-130",liabeauty.com.br,https://www.liabeauty.com.br,(48) 98806-7909,https://wa.me/5548988067909,clinica estética,florianopolis,34,5.0,-27.5854552,-48.8348212,1
Clinica Virtuosa Unidade Estreito,"R. Bernardino Vaz, 32 - Estreito, Florianópolis - SC, 88075-090",instagram.com,https://www.instagram.com,(48) 99936-4612,https://wa.me/5548999364612,clinica estética,florianopolis,85,4.5,-27.5854552,-48.8348212,1
Clínica de Estética Áurea Trindade,"R. Lauro Linhares, 1065 - sala 1 - Trindade, Florianópolis - SC, 88036-002",cheflera.com.br,https://www.cheflera.com.br,(48) 99963-2167,https://wa.me/5548999632167,clinica estética,florianopolis,19,5.0,-27.5854552,-48.8348212,1
Danielli Vanz Estética Avançada,"R. Cruz e Souza, 57 - Centro, Florianópolis - SC, 88020-710",instagram.com,https://www.instagram.com,(48) 3037-2727,https://wa.me/554830372727,clinica estética,florianopolis,7,5.0,-27.5854552,-48.8348212,1
Dra. Juliana Barros - Estética avançada,"Estr. Ver. Onildo Lemos, 745 - Santinho, Florianópolis - SC, 88058-700",linktr.ee,https://www.linktr.ee,(48) 99901-9699,https://wa.me/5548999019699,clinica estética,florianopolis,23,5.0,-27.5854552,-48.8348212,1
Espaço Lariana Coelho – Estética em Florianópolis,"Edifício Drummond de Andrade - R. Felipe Schmidt, 706 - Sala 05 - Centro, Florianópolis - SC, 88010-001",instagram.com,https://www.instagram.com,(48) 98821-5539,https://wa.me/5548988215539,clinica estética,florianopolis,53,5.0,-27.4495401,-48.6678843,1
Clínica de Estética Áurea Santa Mônica,"Av. Me. Benvenuta, 1428 - Santa Monica, Florianópolis - SC, 88035-001",aureaesteticaavancada.com,https://www.aureaesteticaavancada.com,(48) 99126-2285,https://wa.me/5548991262285,clinica estética,florianopolis,29,4.6,-27.5940302,-48.8443514,1
Santa Estética & Bem Estar,"R. do Gramal, 1650 - sala 2 - Campeche, Florianópolis - SC, 88063-100",instagram.com,https://www.instagram.com,(48) 98439-6933,https://wa.me/5548984396933,clinica estética,florianopolis,68,5.0,-27.5940302,-48.8443514,1
Quilates Centro de Estética Avançada,"Servidão das Palmeiras Nativas, 48 - sala 1 - Lagoa da Conceição, Florianópolis - SC, 88062-010",quilatesestetica.com.br,https://www.quilatesestetica.com.br,(48) 99212-3217,https://wa.me/5548992123217,clinica estética,florianopolis,51,5.0,-27.5940302,-48.8443514,1
"Casa Essenza - Tratamentos Médicos, Estéticos & SPA","R. Dom Joaquim, 627 - Centro, Florianópolis - SC, 88015-310",casaessenzafloripa.com.br,https://www.casaessenzafloripa.com.br,(48) 98815-0802,https://wa.me/5548988150802,clinica estética,florianopolis,49,4.8,-27.5940302,-48.8443514,1
KB Estética Avançada,"R. Leonel Pereira, 246 - Cachoeira do Bom Jesus, Florianópolis - SC, 88056-300",instagram.com,https://www.instagram.com,(48) 99839-1038,https://wa.me/5548998391038,clinica estética,florianopolis,25,5.0,-27.5940302,-48.8443514,1
Personaliza Estética Avançada,"Ceisa Center - Av. Pref. Osmar Cunha, 183 - Bloco B - Sala 204 - Centro, Florianópolis - SC, 88010-400",instagram.com,https://www.instagram.com,(48) 99686-7310,https://wa.me/5548996867310,clinica estética,florianopolis,35,5.0,-27.5940302,-48.8443514,1
Shirley Sousa Estética Avançada | Florianópolis,"Edificio Associação Catarinense de Medicina - R. Jerônimo Coelho, 389 - 2º andar, sala 26/2 - Centro, Florianópolis - SC, 88010-030",bytesage.my.canva.site,https://www.bytesage.my.canva.site,(48) 99964-9252,https://wa.me/5548999649252,clinica estética,florianopolis,79,5.0,-27.5940302,-48.8443514,1
Bellaris Clinic Centro de Florianópolis | Clínica do Grupo SmartLipo,"esquina com - Avenida Trompowsky, 210, R. Luís Delfino, 31 - loja 02 - Centro, Florianópolis - SC, 88010-400",bellarisclinic.com,https://www.bellarisclinic.com,(48) 99633-4321,https://wa.me/5548996334321,clinica estética,florianopolis,26,4.8,-27.5940302,-48.8443514,1
Dra Fernanda Cristófoli | Harmonização Facial Avançada em Florianópolis,"R. Dr. Heitor Blum, 310 - sala 712 - Estreito, Florianópolis - SC, 88075-110",fernandacristofoli.com.br,https://www.fernandacristofoli.com.br,(48) 99167-2097,https://wa.me/5548991672097,clinica estética,florianopolis,83,5.0,-27.5940302,-48.8443514,1
Centro de Estética Maria Helena - Drenagem Linfática e Limpeza de Pele em Florianópolis,"Av. Rio Branco, 448 - sala 403 - Centro, Florianópolis - SC, 88015-200",mariahelenaestetica.com.br,https://www.mariahelenaestetica.com.br,(48) 99957-8800,https://wa.me/5548999578800,clinica estética,florianopolis,36,5.0,-27.5940302,-48.8443514,1
Grand Estética,"Av. Trompowsky, 346 - 3º andar - Centro, Florianópolis - SC, 88015-300",,,(48) 98816-0234,https://wa.me/5548988160234,clinica estética,florianopolis,15,5.0,-27.5940302,-48.8443514,1
Slim Fast Estética,"Av. Eng. Max de Souza, nº 1302 - loja 08 - Coqueiros, Florianópolis - SC, 88080-000",,,(48) 97400-9540,https://wa.me/5548974009540,clinica estética,florianopolis,27,5.0,-27.5940302,-48.8443514,1
Carpes Estética Personalizada,"R. Mal. Hermes, 157 - Estreito, Florianópolis - SC, 88075-160",carpesestetica.com.br,https://www.carpesestetica.com.br,(48) 98463-5790,https://wa.me/5548984635790,clinica estética,florianopolis,38,5.0,-27.5940302,-48.8443514,1
AM Estética - Estética Facial e Corporal,"R. Jorn. Manoel Menezes, 115 - Sala 502 - Itacorubi, Florianópolis - SC, 88034-060",amestetica.floripa.br,https://www.amestetica.floripa.br,(48) 98484-9925,https://wa.me/5548984849925,clinica estética,florianopolis,4,5.0,-27.5940302,-48.8443514,1
Instituto LK | Harmonização Facial em Florianópolis,"R. Lauro Linhares, 2010 - salas 704/705 Torre A - Trindade, Florianópolis - SC, 88036-002",leticiakonishi.com.br,https://www.leticiakonishi.com.br,(48) 98800-4296,https://wa.me/5548988004296,clinica estética,florianopolis,145,5.0,-27.5940302,-48.8443514,1
Florianópolis - Huff Life Clínica de Estética e Emagrecimento,"Edifício Sudameris - R. Jerônimo Coelho, 280 - Sala 304 - Centro, Florianópolis - SC, 88010-030",hufflife.com.br,https://www.hufflife.com.br,(51) 99334-5221,https://wa.me/5551993345221,clinica estética,florianopolis,10,5.0,-27.5940302,-48.8443514,1
Julietta Clinic,"Tv. Harmonia, 45 - 1º Andar - Beira Mar - Centro, Florianópolis - SC, 88015-550",,,(48) 99996-9004,https://wa.me/5548999969004,clinica estética,florianopolis,14,5.0,-27.5940302,-48.8443514,1
ÚNICA BEAUTY CLINIC,"Ed. Pórtico - R. Felipe Schmidt, 515 - sala 1007 - Centro, Florianópolis - SC, 88010-001",,,(48) 99126-6721,https://wa.me/5548991266721,clinica estética,florianopolis,5,5.0,-27.5940302,-48.8443514,1
Bem estar Bem - Estética facial e corporal | Abraão - Florianópolis,"R. Profa. Rosinha Campos - Abraão, Florianópolis - SC, 88085-160",,,(48) 98416-3037,https://wa.me/5548984163037,clinica estética,florianopolis,22,5.0,-27.5940302,-48.8443514,1
ÂMAGO - Estética e Treinamentos | Harmonização Facial,"R. Gen. Liberato Bittencourt, 1475 - sala 314 - Estreito, Florianópolis - SC, 88070-800",amagoestetica.com.br,https://www.amagoestetica.com.br,(48) 99993-1304,https://wa.me/5548999931304,clinica estética,florianopolis,54,5.0,-27.5940302,-48.8443514,1
DERMATHA ESTÉTICA E BEM ESTAR,"Av. Me. Benvenuta, 1636 - Sala 104 2º Andar Edificio Larice - Santa Monica, Florianópolis - SC, 88035-001",dermatha.com.br,https://www.dermatha.com.br,(48) 99125-2486,https://wa.me/5548991252486,clinica estética,florianopolis,5,4.2,-27.5940302,-48.8443514,1
Dra Zilda Mara Saúde e Estética,"Edifício Sudameris - R. Jerônimo Coelho, 280 - Sala 304 - Centro, Florianópolis - SC, 88010-030",instagram.com,https://www.instagram.com,(48) 99146-8259,https://wa.me/5548991468259,clinica estética,florianopolis,14,5.0,-27.5940302,-48.8443514,1
ESTÉTICA FRANCINE VICTORIA - LIMPEZA DE PELE-CRIOMODELAGEM-MICROAGULHAMENTO-DRENAGEM-MELASMA-GORDURA LOCALIZADA-FLORIANÓPOLIS,"R. Gen. Liberato Bittencourt, 1475 - Sala 501 - Canto, Florianópolis - SC, 88070-800",api.whatsapp.com,https://www.api.whatsapp.com,(48) 99627-3422,https://wa.me/5548996273422,clinica estética,florianopolis,30,5.0,-27.5940302,-48.8443514,1
"GK Estética Avançada | Harmonização Facial e Corporal em Trindade, Florianópolis","R. Lauro Linhares, 728 - Trindade, Florianópolis - SC, 88036-000",gkestetica.com,https://www.gkestetica.com,(48) 98473-0581,https://wa.me/5548984730581,clinica estética,florianopolis,58,5.0,-27.5940302,-48.8443514,1
Dra Camila Veiga | Botox | Preenchimento | Bioestimulador de colágeno | FLORIANÓPOLIS,"R. Alm. Alvim, 607 - Centro, Florianópolis - SC, 88015-380",,,(51) 99663-8814,https://wa.me/5551996638814,clinica estética,florianopolis,15,5.0,-27.5940302,-48.8443514,1
Clínica de Estética Fases e Faces,"Av. Pref. Osmar Cunha, 214 - Bloco A, sala - Centro, Florianópolis - SC, 88010-040",,,(48) 99681-2040,https://wa.me/5548996812040,clinica estética,florianopolis,14,4.4,-27.5940302,-48.8443514,1
Dra. Patrícia Almeida - Harmonização Facial em Florianópolis,"R. Dr. Carlos Corrêa, 141 - Sala 902 - Agronômica, Florianópolis - SC, 88025-250",drapatriciaalmeida.com,https://www.drapatriciaalmeida.com,(48) 99102-0709,https://wa.me/5548991020709,clinica estética,florianopolis,132,5.0,-27.5940302,-48.8443514,1
Le Class Estética,"Rua Ernesto Stodieck, 232 Agronômica - Morro da Cruz, Florianópolis - SC, 88025-130",,,(48) 3207-5712,https://wa.me/554832075712,clinica estética,florianopolis,31,5.0,-27.5940302,-48.8443514,1
Dra Taynah Bastos | Lumière Clinique | Cirurgia Plástica & Estética Avançada | Florianópolis,"R. Santos Dumont, 182 - Sala 204 - Centro, Florianópolis - SC, 88015-020",site.lumiereclinique.com.br,https://www.site.lumiereclinique.com.br,(48) 3223-0103,https://wa.me/554832230103,clinica estética,florianopolis,39,5.0,-27.5940302,-48.8443514,1
Estética Michele Fernanda - Florianópolis SC,"Rua Prefeito Osmar Cunha 126 - Ed. Belo Empresarial, R. Pres. Nereu Ramos, 69 - Centro, Florianópolis - SC, 88040-400",bit.ly,https://www.bit.ly,(48) 98441-2028,https://wa.me/5548984412028,clinica estética,florianopolis,41,4.9,-27.5940302,-48.8443514,1
"Camila Melotto - Beleza, Saúde e Bem Estar","R. Pres. Nereu Ramos, 69 - sala 704 - Centro, Florianópolis - SC, 88015-010",,,(48) 3025-5195,https://wa.me/554830255195,clinica estética,florianopolis,27,5.0,-27.5940302,-48.8443514,1
Face Doctor Florianópolis,"Trompowsky Corporate - Av. Trompowsky, 291 - Centro, Florianópolis - SC, 88015-300",facedoctorflorianopolis.com.br,https://www.facedoctorflorianopolis.com.br,(48) 98839-4068,https://wa.me/5548988394068,clinica estética,florianopolis,104,4.7,-27.5940302,-48.8443514,1
Estética Lu Fernandes,"R. Jerônimo Coelho, 293 - Sala 801 - Centro, Florianópolis - SC, 88010-030",,,(48) 99130-0979,https://wa.me/5548991300979,clinica estética,florianopolis,64,4.5,-27.5940302,-48.8443514,1
Drª Carla Rossana Garrido | Botox e Procedimentos de Estética Avançada,"R. dos Ilhéus, 46 - sala 103 - Centro, Florianópolis - SC, 88010-560",instagram.com,https://www.instagram.com,(48) 99854-8824,https://wa.me/5548998548824,clinica estética,florianopolis,16,5.0,-27.5940302,-48.8443514,1
Espaço Plurali - Estética Avançada e Clínica Médica,"R. João Pio Duarte Silva, 864 - Sala 02 - Córrego Grande, Florianópolis - SC, 88037-000",,,(48) 98810-6046,https://wa.me/5548988106046,clinica estética,florianopolis,1,5.0,-27.5940302,-48.8443514,1
GiOlaser Florianópolis Centro,"Av. Pref. Osmar Cunha, 260 - Loja 03 - Centro, Florianópolis - SC, 88015-100",,,(48) 98852-7927,https://wa.me/5548988527927,clinica estética,florianopolis,139,4.3,-27.5940302,-48.8443514,1
